category_pair,f1,total_count,cc,un,size,run_id
Auto & Motorrad | Spielzeug & Baby,0.0,6,80,050,large,0
"Bücher, Filme & Musik | Möbel & Wohnen",1.0,6,80,050,large,0
Gesundheit & Pflege | Sport & Freizeit,0.0,5,80,050,large,0
Auto & Motorrad | Gesundheit & Pflege,0.0,4,80,050,large,0
Auto & Motorrad | Werkzeug & Baumarkt,0.0,4,80,050,large,0
Gesundheit & Pflege | Lebensmittel & Getränke,0.4,4,80,050,large,0
Auto & Motorrad | Kosmetik & Drogerie,0.0,3,80,050,large,0
"Bücher, Filme & Musik | Kleidung & Accessoires",0.0,3,80,050,large,0
Auto & Motorrad | Lebensmittel & Getränke,0.0,3,80,050,large,0
Lebensmittel & Getränke | Werkzeug & Baumarkt,0.0,3,80,050,large,0
Lebensmittel & Getränke | Spielzeug & Baby,0.0,3,80,050,large,0
Auto & Motorrad | Bürobedarf,0.0,2,80,050,large,0
Bürobedarf | Sport & Freizeit,0.0,2,80,050,large,0
Kosmetik & Drogerie | Lebensmittel & Getränke,0.6666666666666666,2,80,050,large,0
Bürobedarf | Lebensmittel & Getränke,0.0,2,80,050,large,0
Bürobedarf | Kosmetik & Drogerie,0.0,2,80,050,large,0
Bürobedarf | Spielzeug & Baby,0.0,2,80,050,large,0
Haustier & Tierbedarf | Sport & Freizeit,0.0,2,80,050,large,0
"Bücher, Filme & Musik | Elektronik & Computer",0.0,2,80,050,large,0
Gesundheit & Pflege | Haustier & Tierbedarf,1.0,2,80,050,large,0
Bürobedarf | Gesundheit & Pflege,0.0,1,80,050,large,0
Haustier & Tierbedarf | Spielzeug & Baby,0.0,1,80,050,large,0
"Bücher, Filme & Musik | Kosmetik & Drogerie",0.0,1,80,050,large,0
"Bücher, Filme & Musik | Sport & Freizeit",0.0,1,80,050,large,0
Haustier & Tierbedarf | Möbel & Wohnen,0.0,1,80,050,large,0
Kleidung & Accessoires | Kleidung & Accessoires,0.5147058823529411,894,20,050,small,1
Möbel & Wohnen | Möbel & Wohnen,0.5074626865671642,529,20,050,small,1
Kleidung & Accessoires | Möbel & Wohnen,0.6,339,20,050,small,1
Elektronik & Computer | Kleidung & Accessoires,1.0,240,20,050,small,1
Elektronik & Computer | Möbel & Wohnen,0.8666666666666667,207,20,050,small,1
Elektronik & Computer | Elektronik & Computer,0.8913043478260869,191,20,050,small,1
Kleidung & Accessoires | Sport & Freizeit,0.5142857142857142,184,20,050,small,1
Werkzeug & Baumarkt | Werkzeug & Baumarkt,0.8059701492537313,161,20,050,small,1
Möbel & Wohnen | Werkzeug & Baumarkt,0.5,137,20,050,small,1
Kleidung & Accessoires | Werkzeug & Baumarkt,0.4,126,20,050,small,1
Auto & Motorrad | Auto & Motorrad,0.4827586206896552,108,20,050,small,1
Kleidung & Accessoires | Kosmetik & Drogerie,1.0,101,20,050,small,1
Möbel & Wohnen | Spielzeug & Baby,0.7368421052631579,81,20,050,small,1
Elektronik & Computer | Werkzeug & Baumarkt,1.0,77,20,050,small,1
Kleidung & Accessoires | Spielzeug & Baby,0.0,72,20,050,small,1
Auto & Motorrad | Kleidung & Accessoires,0.0,71,20,050,small,1
Möbel & Wohnen | Sport & Freizeit,0.6666666666666666,68,20,050,small,1
Kosmetik & Drogerie | Kosmetik & Drogerie,0.5454545454545454,66,20,050,small,1
Spielzeug & Baby | Spielzeug & Baby,0.6829268292682927,62,20,050,small,1
Kosmetik & Drogerie | Möbel & Wohnen,1.0,59,20,050,small,1
Gesundheit & Pflege | Möbel & Wohnen,1.0,44,20,050,small,1
Auto & Motorrad | Möbel & Wohnen,1.0,39,20,050,small,1
Sport & Freizeit | Sport & Freizeit,0.75,39,20,050,small,1
Elektronik & Computer | Spielzeug & Baby,0.0,38,20,050,small,1
Elektronik & Computer | Sport & Freizeit,1.0,38,20,050,small,1
Elektronik & Computer | Kosmetik & Drogerie,0.6666666666666666,36,20,050,small,1
Gesundheit & Pflege | Kleidung & Accessoires,0.0,32,20,050,small,1
Gesundheit & Pflege | Kosmetik & Drogerie,0.9411764705882353,31,20,050,small,1
Auto & Motorrad | Elektronik & Computer,0.0,29,20,050,small,1
Sport & Freizeit | Werkzeug & Baumarkt,1.0,25,20,050,small,1
Kosmetik & Drogerie | Werkzeug & Baumarkt,1.0,22,20,050,small,1
Gesundheit & Pflege | Werkzeug & Baumarkt,0.0,19,20,050,small,1
Spielzeug & Baby | Werkzeug & Baumarkt,0.0,19,20,050,small,1
Auto & Motorrad | Werkzeug & Baumarkt,0.0,17,20,050,small,1
Auto & Motorrad | Sport & Freizeit,0.0,17,20,050,small,1
Gesundheit & Pflege | Gesundheit & Pflege,0.5714285714285714,16,20,050,small,1
Kleidung & Accessoires | Lebensmittel & Getränke,0.0,15,20,050,small,1
Bürobedarf | Kleidung & Accessoires,1.0,15,20,050,small,1
Kosmetik & Drogerie | Sport & Freizeit,0.0,14,20,050,small,1
Lebensmittel & Getränke | Möbel & Wohnen,1.0,14,20,050,small,1
Elektronik & Computer | Gesundheit & Pflege,0.0,13,20,050,small,1
Bürobedarf | Elektronik & Computer,1.0,12,20,050,small,1
Gesundheit & Pflege | Sport & Freizeit,1.0,11,20,050,small,1
Spielzeug & Baby | Sport & Freizeit,0.8,10,20,050,small,1
Kosmetik & Drogerie | Spielzeug & Baby,0.0,8,20,050,small,1
Elektronik & Computer | Lebensmittel & Getränke,1.0,7,20,050,small,1
Bürobedarf | Möbel & Wohnen,0.0,7,20,050,small,1
Elektronik & Computer | Haustier & Tierbedarf,0.0,7,20,050,small,1
Haustier & Tierbedarf | Möbel & Wohnen,0.0,7,20,050,small,1
Lebensmittel & Getränke | Werkzeug & Baumarkt,0.0,6,20,050,small,1
Auto & Motorrad | Gesundheit & Pflege,0.0,5,20,050,small,1
Gesundheit & Pflege | Lebensmittel & Getränke,1.0,5,20,050,small,1
Haustier & Tierbedarf | Kleidung & Accessoires,0.0,5,20,050,small,1
Gesundheit & Pflege | Spielzeug & Baby,0.0,4,20,050,small,1
Bürobedarf | Kosmetik & Drogerie,0.0,4,20,050,small,1
Lebensmittel & Getränke | Spielzeug & Baby,0.0,4,20,050,small,1
Auto & Motorrad | Haustier & Tierbedarf,0.0,4,20,050,small,1
Bürobedarf | Werkzeug & Baumarkt,0.0,4,20,050,small,1
Auto & Motorrad | Kosmetik & Drogerie,0.0,4,20,050,small,1
Lebensmittel & Getränke | Lebensmittel & Getränke,0.6666666666666666,3,20,050,small,1
Auto & Motorrad | Spielzeug & Baby,0.0,3,20,050,small,1
Kosmetik & Drogerie | Lebensmittel & Getränke,1.0,3,20,050,small,1
Bürobedarf | Sport & Freizeit,0.0,3,20,050,small,1
Lebensmittel & Getränke | Sport & Freizeit,0.0,3,20,050,small,1
"Bücher, Filme & Musik | Spielzeug & Baby",0.0,2,20,050,small,1
Auto & Motorrad | Bürobedarf,0.0,2,20,050,small,1
Haustier & Tierbedarf | Werkzeug & Baumarkt,0.0,2,20,050,small,1
Bürobedarf | Spielzeug & Baby,1.0,2,20,050,small,1
"Bücher, Filme & Musik | Elektronik & Computer",0.0,2,20,050,small,1
Auto & Motorrad | Lebensmittel & Getränke,0.0,2,20,050,small,1
Haustier & Tierbedarf | Haustier & Tierbedarf,1.0,2,20,050,small,1
Bürobedarf | Lebensmittel & Getränke,0.0,1,20,050,small,1
Bürobedarf | Gesundheit & Pflege,0.0,1,20,050,small,1
Haustier & Tierbedarf | Sport & Freizeit,0.0,1,20,050,small,1
"Bücher, Filme & Musik | Möbel & Wohnen",1.0,1,20,050,small,1
Gesundheit & Pflege | Haustier & Tierbedarf,0.0,1,20,050,small,1
"Bücher, Filme & Musik | Bürobedarf",0.0,1,20,050,small,1
Bürobedarf | Bürobedarf,0.0,1,20,050,small,1
Möbel & Wohnen | Möbel & Wohnen,0.4943820224719101,1014,80,100,large,0
Kleidung & Accessoires | Kleidung & Accessoires,0.5394190871369294,844,80,100,large,0
Kleidung & Accessoires | Möbel & Wohnen,0.5333333333333333,382,80,100,large,0
Kleidung & Accessoires | Sport & Freizeit,0.5098039215686274,177,80,100,large,0
Werkzeug & Baumarkt | Werkzeug & Baumarkt,0.5074626865671642,170,80,100,large,0
Möbel & Wohnen | Werkzeug & Baumarkt,0.5,155,80,100,large,0
Kosmetik & Drogerie | Kosmetik & Drogerie,0.5454545454545454,151,80,100,large,0
Elektronik & Computer | Möbel & Wohnen,0.88,114,80,100,large,0
Elektronik & Computer | Kleidung & Accessoires,0.5263157894736842,105,80,100,large,0
Kosmetik & Drogerie | Möbel & Wohnen,0.8571428571428571,101,80,100,large,0
Kleidung & Accessoires | Kosmetik & Drogerie,0.0,96,80,100,large,0
Sport & Freizeit | Sport & Freizeit,0.5,91,80,100,large,0
Kleidung & Accessoires | Werkzeug & Baumarkt,0.0,84,80,100,large,0
Spielzeug & Baby | Spielzeug & Baby,0.7272727272727273,73,80,100,large,0
Möbel & Wohnen | Sport & Freizeit,0.0,62,80,100,large,0
Elektronik & Computer | Elektronik & Computer,0.7142857142857143,60,80,100,large,0
Kleidung & Accessoires | Spielzeug & Baby,0.2,60,80,100,large,0
Gesundheit & Pflege | Gesundheit & Pflege,0.6956521739130435,56,80,100,large,0
Auto & Motorrad | Auto & Motorrad,0.4117647058823529,53,80,100,large,0
Gesundheit & Pflege | Kleidung & Accessoires,1.0,52,80,100,large,0
Gesundheit & Pflege | Möbel & Wohnen,0.0,51,80,100,large,0
Möbel & Wohnen | Spielzeug & Baby,1.0,42,80,100,large,0
Gesundheit & Pflege | Kosmetik & Drogerie,0.5,41,80,100,large,0
Auto & Motorrad | Kleidung & Accessoires,0.0,39,80,100,large,0
Elektronik & Computer | Sport & Freizeit,0.8333333333333334,37,80,100,large,0
Elektronik & Computer | Werkzeug & Baumarkt,0.5,31,80,100,large,0
Kosmetik & Drogerie | Werkzeug & Baumarkt,0.0,27,80,100,large,0
Auto & Motorrad | Möbel & Wohnen,0.0,25,80,100,large,0
Sport & Freizeit | Werkzeug & Baumarkt,0.4,23,80,100,large,0
Gesundheit & Pflege | Werkzeug & Baumarkt,0.0,20,80,100,large,0
Elektronik & Computer | Kosmetik & Drogerie,0.0,20,80,100,large,0
Auto & Motorrad | Sport & Freizeit,0.3333333333333333,17,80,100,large,0
Auto & Motorrad | Elektronik & Computer,0.5,14,80,100,large,0
Spielzeug & Baby | Werkzeug & Baumarkt,0.0,12,80,100,large,0
Elektronik & Computer | Spielzeug & Baby,0.0,12,80,100,large,0
Spielzeug & Baby | Sport & Freizeit,0.0,12,80,100,large,0
Gesundheit & Pflege | Sport & Freizeit,0.0,11,80,100,large,0
Bürobedarf | Möbel & Wohnen,0.0,10,80,100,large,0
Auto & Motorrad | Kosmetik & Drogerie,0.0,10,80,100,large,0
Elektronik & Computer | Gesundheit & Pflege,0.0,9,80,100,large,0
Kosmetik & Drogerie | Sport & Freizeit,1.0,9,80,100,large,0
Auto & Motorrad | Gesundheit & Pflege,0.0,8,80,100,large,0
Kosmetik & Drogerie | Spielzeug & Baby,0.0,8,80,100,large,0
Lebensmittel & Getränke | Möbel & Wohnen,1.0,8,80,100,large,0
Lebensmittel & Getränke | Sport & Freizeit,0.0,7,80,100,large,0
Auto & Motorrad | Werkzeug & Baumarkt,0.0,7,80,100,large,0
Bürobedarf | Kleidung & Accessoires,0.0,6,80,100,large,0
Bürobedarf | Elektronik & Computer,1.0,6,80,100,large,0
Gesundheit & Pflege | Spielzeug & Baby,0.0,6,80,100,large,0
Gesundheit & Pflege | Lebensmittel & Getränke,0.5,5,80,100,large,0
Auto & Motorrad | Spielzeug & Baby,0.0,5,80,100,large,0
"Bücher, Filme & Musik | Kleidung & Accessoires",1.0,3,80,100,large,0
Bürobedarf | Werkzeug & Baumarkt,0.0,3,80,100,large,0
Lebensmittel & Getränke | Lebensmittel & Getränke,0.0,3,80,100,large,0
Kleidung & Accessoires | Lebensmittel & Getränke,0.0,2,80,100,large,0
Bürobedarf | Kosmetik & Drogerie,0.0,2,80,100,large,0
Auto & Motorrad | Bürobedarf,0.0,2,80,100,large,0
Bürobedarf | Bürobedarf,1.0,2,80,100,large,0
Kosmetik & Drogerie | Lebensmittel & Getränke,0.6666666666666666,2,80,100,large,0
"Bücher, Filme & Musik | Möbel & Wohnen",0.0,1,80,100,large,0
Bürobedarf | Spielzeug & Baby,0.0,1,80,100,large,0
Bürobedarf | Gesundheit & Pflege,0.0,1,80,100,large,0
"Bücher, Filme & Musik | Gesundheit & Pflege",0.0,1,80,100,large,0
Lebensmittel & Getränke | Werkzeug & Baumarkt,0.0,1,80,100,large,0
Lebensmittel & Getränke | Spielzeug & Baby,0.0,1,80,100,large,0
Kleidung & Accessoires | Kleidung & Accessoires,0.5454545454545454,919,20,100,medium,0
Möbel & Wohnen | Möbel & Wohnen,0.39436619718309857,709,20,100,medium,0
Kleidung & Accessoires | Möbel & Wohnen,0.5714285714285714,429,20,100,medium,0
Kleidung & Accessoires | Sport & Freizeit,0.5581395348837209,206,20,100,medium,0
Elektronik & Computer | Möbel & Wohnen,0.8333333333333334,194,20,100,medium,0
Elektronik & Computer | Kleidung & Accessoires,0.8,176,20,100,medium,0
Möbel & Wohnen | Werkzeug & Baumarkt,0.4666666666666667,108,20,100,medium,0
Elektronik & Computer | Elektronik & Computer,0.8955223880597015,102,20,100,medium,0
Kleidung & Accessoires | Spielzeug & Baby,1.0,97,20,100,medium,0
Spielzeug & Baby | Spielzeug & Baby,0.5666666666666667,97,20,100,medium,0
Möbel & Wohnen | Spielzeug & Baby,0.631578947368421,97,20,100,medium,0
Kleidung & Accessoires | Kosmetik & Drogerie,0.6666666666666666,93,20,100,medium,0
Sport & Freizeit | Sport & Freizeit,0.4838709677419355,89,20,100,medium,0
Möbel & Wohnen | Sport & Freizeit,0.6666666666666666,87,20,100,medium,0
Auto & Motorrad | Kleidung & Accessoires,0.0,83,20,100,medium,0
Kleidung & Accessoires | Werkzeug & Baumarkt,0.6666666666666666,80,20,100,medium,0
Auto & Motorrad | Auto & Motorrad,0.7428571428571429,79,20,100,medium,0
Kosmetik & Drogerie | Möbel & Wohnen,0.8,75,20,100,medium,0
Kosmetik & Drogerie | Kosmetik & Drogerie,0.7906976744186046,72,20,100,medium,0
Elektronik & Computer | Werkzeug & Baumarkt,0.8571428571428571,55,20,100,medium,0
Auto & Motorrad | Möbel & Wohnen,0.0,46,20,100,medium,0
Elektronik & Computer | Spielzeug & Baby,1.0,38,20,100,medium,0
Elektronik & Computer | Kosmetik & Drogerie,0.8,37,20,100,medium,0
Gesundheit & Pflege | Möbel & Wohnen,0.8,29,20,100,medium,0
Gesundheit & Pflege | Kleidung & Accessoires,0.0,29,20,100,medium,0
Werkzeug & Baumarkt | Werkzeug & Baumarkt,0.8,27,20,100,medium,0
Spielzeug & Baby | Werkzeug & Baumarkt,0.0,23,20,100,medium,0
Kosmetik & Drogerie | Werkzeug & Baumarkt,1.0,21,20,100,medium,0
Elektronik & Computer | Gesundheit & Pflege,0.0,20,20,100,medium,0
Elektronik & Computer | Sport & Freizeit,0.0,20,20,100,medium,0
Auto & Motorrad | Elektronik & Computer,0.0,19,20,100,medium,0
Gesundheit & Pflege | Kosmetik & Drogerie,0.6666666666666666,19,20,100,medium,0
Bürobedarf | Kleidung & Accessoires,0.0,18,20,100,medium,0
Kosmetik & Drogerie | Sport & Freizeit,0.0,16,20,100,medium,0
Sport & Freizeit | Werkzeug & Baumarkt,0.0,15,20,100,medium,0
Auto & Motorrad | Sport & Freizeit,0.0,14,20,100,medium,0
Auto & Motorrad | Spielzeug & Baby,0.0,13,20,100,medium,0
Bürobedarf | Möbel & Wohnen,0.0,13,20,100,medium,0
Lebensmittel & Getränke | Möbel & Wohnen,0.0,12,20,100,medium,0
Bürobedarf | Elektronik & Computer,1.0,12,20,100,medium,0
"Bücher, Filme & Musik | Möbel & Wohnen",1.0,12,20,100,medium,0
Spielzeug & Baby | Sport & Freizeit,1.0,12,20,100,medium,0
Kleidung & Accessoires | Lebensmittel & Getränke,0.0,11,20,100,medium,0
"Bücher, Filme & Musik | Kleidung & Accessoires",1.0,10,20,100,medium,0
Auto & Motorrad | Werkzeug & Baumarkt,0.0,10,20,100,medium,0
Kosmetik & Drogerie | Spielzeug & Baby,0.0,10,20,100,medium,0
Gesundheit & Pflege | Werkzeug & Baumarkt,0.0,8,20,100,medium,0
Gesundheit & Pflege | Sport & Freizeit,0.0,8,20,100,medium,0
Bürobedarf | Kosmetik & Drogerie,0.0,8,20,100,medium,0
Auto & Motorrad | Kosmetik & Drogerie,0.0,7,20,100,medium,0
Haustier & Tierbedarf | Möbel & Wohnen,0.0,6,20,100,medium,0
Gesundheit & Pflege | Gesundheit & Pflege,0.6666666666666666,6,20,100,medium,0
Elektronik & Computer | Lebensmittel & Getränke,1.0,5,20,100,medium,0
Bürobedarf | Sport & Freizeit,0.0,5,20,100,medium,0
Auto & Motorrad | Gesundheit & Pflege,0.0,5,20,100,medium,0
Haustier & Tierbedarf | Kleidung & Accessoires,0.0,5,20,100,medium,0
Bürobedarf | Werkzeug & Baumarkt,0.0,5,20,100,medium,0
Bürobedarf | Spielzeug & Baby,1.0,3,20,100,medium,0
Bürobedarf | Bürobedarf,1.0,3,20,100,medium,0
Auto & Motorrad | Bürobedarf,0.0,3,20,100,medium,0
"Bücher, Filme & Musik | Spielzeug & Baby",0.0,3,20,100,medium,0
"Bücher, Filme & Musik | Elektronik & Computer",0.0,3,20,100,medium,0
Auto & Motorrad | Lebensmittel & Getränke,0.0,2,20,100,medium,0
Kosmetik & Drogerie | Lebensmittel & Getränke,1.0,2,20,100,medium,0
Gesundheit & Pflege | Spielzeug & Baby,0.0,2,20,100,medium,0
"Bücher, Filme & Musik | Sport & Freizeit",0.0,2,20,100,medium,0
Haustier & Tierbedarf | Spielzeug & Baby,0.0,2,20,100,medium,0
Lebensmittel & Getränke | Sport & Freizeit,0.0,2,20,100,medium,0
"Auto & Motorrad | Bücher, Filme & Musik",0.0,2,20,100,medium,0
Auto & Motorrad | Haustier & Tierbedarf,0.0,1,20,100,medium,0
"Bücher, Filme & Musik | Werkzeug & Baumarkt",0.0,1,20,100,medium,0
"Bücher, Filme & Musik | Gesundheit & Pflege",0.0,1,20,100,medium,0
Lebensmittel & Getränke | Spielzeug & Baby,0.0,1,20,100,medium,0
"Bücher, Filme & Musik | Lebensmittel & Getränke",1.0,1,20,100,medium,0
"Bücher, Filme & Musik | Bürobedarf",0.0,1,20,100,medium,0
Lebensmittel & Getränke | Werkzeug & Baumarkt,0.0,1,20,100,medium,0
"Bücher, Filme & Musik | Kosmetik & Drogerie",0.0,1,20,100,medium,0
Haustier & Tierbedarf | Haustier & Tierbedarf,0.0,1,20,100,medium,0
Kleidung & Accessoires | Kleidung & Accessoires,0.5652173913043478,894,20,050,large,0
Möbel & Wohnen | Möbel & Wohnen,0.5375494071146245,529,20,050,large,0
Kleidung & Accessoires | Möbel & Wohnen,0.5454545454545454,339,20,050,large,0
Elektronik & Computer | Kleidung & Accessoires,0.5,240,20,050,large,0
Elektronik & Computer | Möbel & Wohnen,0.9655172413793104,207,20,050,large,0
Elektronik & Computer | Elektronik & Computer,0.8936170212765957,191,20,050,large,0
Kleidung & Accessoires | Sport & Freizeit,0.5625,184,20,050,large,0
Werkzeug & Baumarkt | Werkzeug & Baumarkt,0.9180327868852459,161,20,050,large,0
Möbel & Wohnen | Werkzeug & Baumarkt,0.5714285714285714,137,20,050,large,0
Kleidung & Accessoires | Werkzeug & Baumarkt,0.6666666666666666,126,20,050,large,0
Auto & Motorrad | Auto & Motorrad,0.6666666666666666,108,20,050,large,0
Kleidung & Accessoires | Kosmetik & Drogerie,1.0,101,20,050,large,0
Möbel & Wohnen | Spielzeug & Baby,0.7,81,20,050,large,0
Elektronik & Computer | Werkzeug & Baumarkt,1.0,77,20,050,large,0
Kleidung & Accessoires | Spielzeug & Baby,0.0,72,20,050,large,0
Auto & Motorrad | Kleidung & Accessoires,0.0,71,20,050,large,0
Möbel & Wohnen | Sport & Freizeit,0.6666666666666666,68,20,050,large,0
Kosmetik & Drogerie | Kosmetik & Drogerie,0.8333333333333334,66,20,050,large,0
Spielzeug & Baby | Spielzeug & Baby,0.7142857142857143,62,20,050,large,0
Kosmetik & Drogerie | Möbel & Wohnen,0.6666666666666666,59,20,050,large,0
Gesundheit & Pflege | Möbel & Wohnen,1.0,44,20,050,large,0
Auto & Motorrad | Möbel & Wohnen,1.0,39,20,050,large,0
Sport & Freizeit | Sport & Freizeit,0.875,39,20,050,large,0
Elektronik & Computer | Spielzeug & Baby,0.0,38,20,050,large,0
Elektronik & Computer | Sport & Freizeit,1.0,38,20,050,large,0
Elektronik & Computer | Kosmetik & Drogerie,0.6666666666666666,36,20,050,large,0
Gesundheit & Pflege | Kleidung & Accessoires,0.0,32,20,050,large,0
Gesundheit & Pflege | Kosmetik & Drogerie,0.9411764705882353,31,20,050,large,0
Auto & Motorrad | Elektronik & Computer,0.0,29,20,050,large,0
Sport & Freizeit | Werkzeug & Baumarkt,1.0,25,20,050,large,0
Kosmetik & Drogerie | Werkzeug & Baumarkt,1.0,22,20,050,large,0
Gesundheit & Pflege | Werkzeug & Baumarkt,0.0,19,20,050,large,0
Spielzeug & Baby | Werkzeug & Baumarkt,0.0,19,20,050,large,0
Auto & Motorrad | Werkzeug & Baumarkt,0.0,17,20,050,large,0
Auto & Motorrad | Sport & Freizeit,0.5,17,20,050,large,0
Gesundheit & Pflege | Gesundheit & Pflege,0.8888888888888888,16,20,050,large,0
Kleidung & Accessoires | Lebensmittel & Getränke,0.0,15,20,050,large,0
Bürobedarf | Kleidung & Accessoires,0.0,15,20,050,large,0
Kosmetik & Drogerie | Sport & Freizeit,0.0,14,20,050,large,0
Lebensmittel & Getränke | Möbel & Wohnen,1.0,14,20,050,large,0
Elektronik & Computer | Gesundheit & Pflege,0.0,13,20,050,large,0
Bürobedarf | Elektronik & Computer,1.0,12,20,050,large,0
Gesundheit & Pflege | Sport & Freizeit,1.0,11,20,050,large,0
Spielzeug & Baby | Sport & Freizeit,1.0,10,20,050,large,0
Kosmetik & Drogerie | Spielzeug & Baby,0.0,8,20,050,large,0
Elektronik & Computer | Lebensmittel & Getränke,1.0,7,20,050,large,0
Bürobedarf | Möbel & Wohnen,0.0,7,20,050,large,0
Elektronik & Computer | Haustier & Tierbedarf,0.0,7,20,050,large,0
Haustier & Tierbedarf | Möbel & Wohnen,0.0,7,20,050,large,0
Lebensmittel & Getränke | Werkzeug & Baumarkt,0.0,6,20,050,large,0
Auto & Motorrad | Gesundheit & Pflege,0.0,5,20,050,large,0
Gesundheit & Pflege | Lebensmittel & Getränke,0.6666666666666666,5,20,050,large,0
Haustier & Tierbedarf | Kleidung & Accessoires,0.0,5,20,050,large,0
Gesundheit & Pflege | Spielzeug & Baby,0.0,4,20,050,large,0
Bürobedarf | Kosmetik & Drogerie,0.0,4,20,050,large,0
Lebensmittel & Getränke | Spielzeug & Baby,0.0,4,20,050,large,0
Auto & Motorrad | Haustier & Tierbedarf,0.0,4,20,050,large,0
Bürobedarf | Werkzeug & Baumarkt,0.0,4,20,050,large,0
Auto & Motorrad | Kosmetik & Drogerie,0.0,4,20,050,large,0
Lebensmittel & Getränke | Lebensmittel & Getränke,0.6666666666666666,3,20,050,large,0
Auto & Motorrad | Spielzeug & Baby,0.0,3,20,050,large,0
Kosmetik & Drogerie | Lebensmittel & Getränke,1.0,3,20,050,large,0
Bürobedarf | Sport & Freizeit,0.0,3,20,050,large,0
Lebensmittel & Getränke | Sport & Freizeit,0.0,3,20,050,large,0
"Bücher, Filme & Musik | Spielzeug & Baby",0.0,2,20,050,large,0
Auto & Motorrad | Bürobedarf,0.0,2,20,050,large,0
Haustier & Tierbedarf | Werkzeug & Baumarkt,0.0,2,20,050,large,0
Bürobedarf | Spielzeug & Baby,1.0,2,20,050,large,0
"Bücher, Filme & Musik | Elektronik & Computer",0.0,2,20,050,large,0
Auto & Motorrad | Lebensmittel & Getränke,0.0,2,20,050,large,0
Haustier & Tierbedarf | Haustier & Tierbedarf,1.0,2,20,050,large,0
Bürobedarf | Lebensmittel & Getränke,0.0,1,20,050,large,0
Bürobedarf | Gesundheit & Pflege,0.0,1,20,050,large,0
Haustier & Tierbedarf | Sport & Freizeit,0.0,1,20,050,large,0
"Bücher, Filme & Musik | Möbel & Wohnen",1.0,1,20,050,large,0
Gesundheit & Pflege | Haustier & Tierbedarf,0.0,1,20,050,large,0
"Bücher, Filme & Musik | Bürobedarf",0.0,1,20,050,large,0
Bürobedarf | Bürobedarf,0.0,1,20,050,large,0
Kleidung & Accessoires | Kleidung & Accessoires,0.5773195876288659,561,50,000,small,2
Möbel & Wohnen | Möbel & Wohnen,0.5633802816901409,532,50,000,small,2
Elektronik & Computer | Elektronik & Computer,0.717948717948718,361,50,000,small,2
Elektronik & Computer | Möbel & Wohnen,0.6785714285714286,287,50,000,small,2
Kleidung & Accessoires | Möbel & Wohnen,0.3333333333333333,273,50,000,small,2
Elektronik & Computer | Kleidung & Accessoires,0.4,220,50,000,small,2
Werkzeug & Baumarkt | Werkzeug & Baumarkt,0.7764705882352941,195,50,000,small,2
Möbel & Wohnen | Werkzeug & Baumarkt,0.6666666666666666,179,50,000,small,2
Auto & Motorrad | Auto & Motorrad,0.47058823529411764,145,50,000,small,2
Kleidung & Accessoires | Sport & Freizeit,0.4090909090909091,137,50,000,small,2
Kleidung & Accessoires | Werkzeug & Baumarkt,0.2857142857142857,116,50,000,small,2
Spielzeug & Baby | Spielzeug & Baby,0.8846153846153846,115,50,000,small,2
Elektronik & Computer | Werkzeug & Baumarkt,0.5,105,50,000,small,2
Elektronik & Computer | Sport & Freizeit,0.36363636363636365,91,50,000,small,2
Möbel & Wohnen | Spielzeug & Baby,0.8,67,50,000,small,2
Elektronik & Computer | Spielzeug & Baby,0.0,65,50,000,small,2
Auto & Motorrad | Kleidung & Accessoires,1.0,58,50,000,small,2
Möbel & Wohnen | Sport & Freizeit,0.6666666666666666,56,50,000,small,2
Kleidung & Accessoires | Spielzeug & Baby,0.0,53,50,000,small,2
Auto & Motorrad | Elektronik & Computer,1.0,52,50,000,small,2
Kosmetik & Drogerie | Möbel & Wohnen,0.0,51,50,000,small,2
Auto & Motorrad | Möbel & Wohnen,0.0,48,50,000,small,2
Sport & Freizeit | Sport & Freizeit,0.9,45,50,000,small,2
Auto & Motorrad | Sport & Freizeit,0.0,45,50,000,small,2
Kleidung & Accessoires | Kosmetik & Drogerie,1.0,43,50,000,small,2
Kosmetik & Drogerie | Kosmetik & Drogerie,0.8181818181818182,42,50,000,small,2
Gesundheit & Pflege | Möbel & Wohnen,1.0,36,50,000,small,2
Elektronik & Computer | Kosmetik & Drogerie,0.0,34,50,000,small,2
Kosmetik & Drogerie | Werkzeug & Baumarkt,1.0,30,50,000,small,2
Auto & Motorrad | Werkzeug & Baumarkt,0.0,29,50,000,small,2
"Bücher, Filme & Musik | Spielzeug & Baby",0.8,28,50,000,small,2
Spielzeug & Baby | Werkzeug & Baumarkt,0.0,28,50,000,small,2
Elektronik & Computer | Gesundheit & Pflege,0.0,27,50,000,small,2
Sport & Freizeit | Werkzeug & Baumarkt,0.0,25,50,000,small,2
Gesundheit & Pflege | Kosmetik & Drogerie,1.0,18,50,000,small,2
Spielzeug & Baby | Sport & Freizeit,0.0,18,50,000,small,2
Gesundheit & Pflege | Kleidung & Accessoires,1.0,16,50,000,small,2
Elektronik & Computer | Lebensmittel & Getränke,0.4,14,50,000,small,2
Auto & Motorrad | Spielzeug & Baby,0.0,13,50,000,small,2
Kleidung & Accessoires | Lebensmittel & Getränke,0.0,13,50,000,small,2
"Bücher, Filme & Musik | Kleidung & Accessoires",0.0,12,50,000,small,2
