category_pair,f1,total_count,cc,un,size,run_id
Kleidung & Accessoires | Kleidung & Accessoires,0.3641160949868074,800,50,050,small,0
Kleidung & Accessoires | Spielzeug & Baby,0.5,70,50,100,large,0
Kosmetik & Drogerie | Möbel & Wohnen,1.0,69,50,100,large,0
Möbel & Wohnen | Sport & Freizeit,0.8,69,50,100,large,0
Möbel & Wohnen | Spielzeug & Baby,0.5333333333333333,65,50,100,large,0
Gesundheit & Pflege | Kleidung & Accessoires,0.3333333333333333,57,50,100,large,0
Auto & Motorrad | Auto & Motorrad,0.47058823529411764,57,50,100,large,0
Auto & Motorrad | Kleidung & Accessoires,0.0,52,50,100,large,0
Gesundheit & Pflege | Möbel & Wohnen,0.4,40,50,100,large,0
Gesundheit & Pflege | Gesundheit & Pflege,0.358974358974359,38,50,100,large,0
Elektronik & Computer | Kosmetik & Drogerie,0.0,36,50,100,large,0
Elektronik & Computer | Werkzeug & Baumarkt,0.36363636363636365,34,50,100,large,0
Elektronik & Computer | Sport & Freizeit,0.6666666666666666,34,50,100,large,0
Auto & Motorrad | Möbel & Wohnen,0.0,33,50,100,large,0
Gesundheit & Pflege | Kosmetik & Drogerie,0.5714285714285714,31,50,100,large,0
Elektronik & Computer | Spielzeug & Baby,0.0,30,50,100,large,0
Kosmetik & Drogerie | Sport & Freizeit,0.0,27,50,100,large,0
Kosmetik & Drogerie | Werkzeug & Baumarkt,0.0,22,50,100,large,0
Sport & Freizeit | Werkzeug & Baumarkt,0.0,20,50,100,large,0
Spielzeug & Baby | Sport & Freizeit,0.5,19,50,100,large,0
Elektronik & Computer | Gesundheit & Pflege,0.0,15,50,100,large,0
Gesundheit & Pflege | Sport & Freizeit,0.0,14,50,100,large,0
Kosmetik & Drogerie | Spielzeug & Baby,0.0,13,50,100,large,0
Auto & Motorrad | Sport & Freizeit,1.0,13,50,100,large,0
Bürobedarf | Kleidung & Accessoires,0.0,13,50,100,large,0
Bürobedarf | Möbel & Wohnen,0.4,12,50,100,large,0
Bürobedarf | Elektronik & Computer,1.0,11,50,100,large,0
Auto & Motorrad | Kosmetik & Drogerie,0.0,11,50,100,large,0
Auto & Motorrad | Elektronik & Computer,0.0,9,50,100,large,0
Gesundheit & Pflege | Werkzeug & Baumarkt,0.0,8,50,100,large,0
Spielzeug & Baby | Werkzeug & Baumarkt,0.0,8,50,100,large,0
Auto & Motorrad | Spielzeug & Baby,0.0,7,50,100,large,0
Auto & Motorrad | Gesundheit & Pflege,0.0,7,50,100,large,0
Auto & Motorrad | Werkzeug & Baumarkt,0.0,7,50,100,large,0
Lebensmittel & Getränke | Möbel & Wohnen,1.0,6,50,100,large,0
"Bücher, Filme & Musik | Kleidung & Accessoires",1.0,6,50,100,large,0
Gesundheit & Pflege | Spielzeug & Baby,0.0,6,50,100,large,0
Bürobedarf | Sport & Freizeit,0.0,6,50,100,large,0
Bürobedarf | Kosmetik & Drogerie,0.0,5,50,100,large,0
"Bücher, Filme & Musik | Möbel & Wohnen",0.0,5,50,100,large,0
Lebensmittel & Getränke | Sport & Freizeit,0.0,5,50,100,large,0
Bürobedarf | Gesundheit & Pflege,0.0,3,50,100,large,0
Bürobedarf | Werkzeug & Baumarkt,0.0,3,50,100,large,0
Kosmetik & Drogerie | Lebensmittel & Getränke,1.0,3,50,100,large,0
Elektronik & Computer | Lebensmittel & Getränke,0.0,3,50,100,large,0
"Bücher, Filme & Musik | Elektronik & Computer",0.0,2,50,100,large,0
Auto & Motorrad | Bürobedarf,0.0,2,50,100,large,0
"Bücher, Filme & Musik | Gesundheit & Pflege",0.0,2,50,100,large,0
Bürobedarf | Lebensmittel & Getränke,0.0,1,50,100,large,0
"Bücher, Filme & Musik | Bücher, Filme & Musik",0.0,1,50,100,large,0
Gesundheit & Pflege | Lebensmittel & Getränke,0.0,1,50,100,large,0
Lebensmittel & Getränke | Spielzeug & Baby,0.0,1,50,100,large,0
Auto & Motorrad | Lebensmittel & Getränke,0.0,1,50,100,large,0
"Auto & Motorrad | Bücher, Filme & Musik",0.0,1,50,100,large,0
Bürobedarf | Spielzeug & Baby,1.0,1,50,100,large,0
"Bücher, Filme & Musik | Bürobedarf",0.0,1,50,100,large,0
"Bücher, Filme & Musik | Spielzeug & Baby",0.0,1,50,100,large,0
"Bücher, Filme & Musik | Werkzeug & Baumarkt",0.0,1,50,100,large,0
Bürobedarf | Bürobedarf,1.0,1,50,100,large,0
Kleidung & Accessoires | Lebensmittel & Getränke,0.0,1,50,100,large,0
Kleidung & Accessoires | Kleidung & Accessoires,0.36213991769547327,958,50,100,medium,0
Möbel & Wohnen | Möbel & Wohnen,0.26811594202898553,806,50,100,medium,0
Kleidung & Accessoires | Möbel & Wohnen,0.3076923076923077,367,50,100,medium,0
Kleidung & Accessoires | Sport & Freizeit,0.3333333333333333,215,50,100,medium,0
Elektronik & Computer | Kleidung & Accessoires,0.37037037037037035,169,50,100,medium,0
Elektronik & Computer | Möbel & Wohnen,0.5454545454545454,147,50,100,medium,0
Kosmetik & Drogerie | Kosmetik & Drogerie,0.32061068702290074,146,50,100,medium,0
Möbel & Wohnen | Werkzeug & Baumarkt,0.4727272727272727,141,50,100,medium,0
Sport & Freizeit | Sport & Freizeit,0.325,95,50,100,medium,0
Elektronik & Computer | Elektronik & Computer,0.5609756097560976,95,50,100,medium,0
Kleidung & Accessoires | Kosmetik & Drogerie,0.0,94,50,100,medium,0
Spielzeug & Baby | Spielzeug & Baby,0.5909090909090909,80,50,100,medium,0
Kleidung & Accessoires | Werkzeug & Baumarkt,0.0,75,50,100,medium,0
Werkzeug & Baumarkt | Werkzeug & Baumarkt,0.48148148148148145,71,50,100,medium,0
Kleidung & Accessoires | Spielzeug & Baby,0.5,70,50,100,medium,0
Kosmetik & Drogerie | Möbel & Wohnen,0.6666666666666666,69,50,100,medium,0
Möbel & Wohnen | Sport & Freizeit,0.6666666666666666,69,50,100,medium,0
Möbel & Wohnen | Spielzeug & Baby,0.8,65,50,100,medium,0
Gesundheit & Pflege | Kleidung & Accessoires,0.25,57,50,100,medium,0
Auto & Motorrad | Auto & Motorrad,0.6206896551724138,57,50,100,medium,0
Auto & Motorrad | Kleidung & Accessoires,0.0,52,50,100,medium,0
Gesundheit & Pflege | Möbel & Wohnen,1.0,40,50,100,medium,0
Gesundheit & Pflege | Gesundheit & Pflege,0.4,38,50,100,medium,0
Elektronik & Computer | Kosmetik & Drogerie,0.0,36,50,100,medium,0
Elektronik & Computer | Werkzeug & Baumarkt,0.36363636363636365,34,50,100,medium,0
Elektronik & Computer | Sport & Freizeit,0.6666666666666666,34,50,100,medium,0
Auto & Motorrad | Möbel & Wohnen,0.0,33,50,100,medium,0
Gesundheit & Pflege | Kosmetik & Drogerie,0.5833333333333334,31,50,100,medium,0
Elektronik & Computer | Spielzeug & Baby,0.0,30,50,100,medium,0
Kosmetik & Drogerie | Sport & Freizeit,0.0,27,50,100,medium,0
Kosmetik & Drogerie | Werkzeug & Baumarkt,0.0,22,50,100,medium,0
Sport & Freizeit | Werkzeug & Baumarkt,0.0,20,50,100,medium,0
Spielzeug & Baby | Sport & Freizeit,0.0,19,50,100,medium,0
Elektronik & Computer | Gesundheit & Pflege,0.0,15,50,100,medium,0
Gesundheit & Pflege | Sport & Freizeit,0.0,14,50,100,medium,0
Kosmetik & Drogerie | Spielzeug & Baby,0.0,13,50,100,medium,0
Auto & Motorrad | Sport & Freizeit,0.0,13,50,100,medium,0
Bürobedarf | Kleidung & Accessoires,0.0,13,50,100,medium,0
Bürobedarf | Möbel & Wohnen,0.25,12,50,100,medium,0
Bürobedarf | Elektronik & Computer,0.8571428571428571,11,50,100,medium,0
Auto & Motorrad | Kosmetik & Drogerie,0.0,11,50,100,medium,0
Auto & Motorrad | Elektronik & Computer,0.0,9,50,100,medium,0
Gesundheit & Pflege | Werkzeug & Baumarkt,0.0,8,50,100,medium,0
Spielzeug & Baby | Werkzeug & Baumarkt,0.0,8,50,100,medium,0
Auto & Motorrad | Spielzeug & Baby,0.0,7,50,100,medium,0
Auto & Motorrad | Gesundheit & Pflege,0.0,7,50,100,medium,0
Auto & Motorrad | Werkzeug & Baumarkt,0.0,7,50,100,medium,0
Lebensmittel & Getränke | Möbel & Wohnen,0.6666666666666666,6,50,100,medium,0
"Bücher, Filme & Musik | Kleidung & Accessoires",1.0,6,50,100,medium,0
Gesundheit & Pflege | Spielzeug & Baby,0.0,6,50,100,medium,0
Bürobedarf | Sport & Freizeit,0.0,6,50,100,medium,0
Bürobedarf | Kosmetik & Drogerie,0.0,5,50,100,medium,0
"Bücher, Filme & Musik | Möbel & Wohnen",0.0,5,50,100,medium,0
Lebensmittel & Getränke | Sport & Freizeit,0.0,5,50,100,medium,0
Bürobedarf | Gesundheit & Pflege,0.0,3,50,100,medium,0
Bürobedarf | Werkzeug & Baumarkt,0.0,3,50,100,medium,0
Kosmetik & Drogerie | Lebensmittel & Getränke,1.0,3,50,100,medium,0
Elektronik & Computer | Lebensmittel & Getränke,0.0,3,50,100,medium,0
"Bücher, Filme & Musik | Elektronik & Computer",0.0,2,50,100,medium,0
Auto & Motorrad | Bürobedarf,0.0,2,50,100,medium,0
"Bücher, Filme & Musik | Gesundheit & Pflege",0.0,2,50,100,medium,0
Bürobedarf | Lebensmittel & Getränke,0.0,1,50,100,medium,0
"Bücher, Filme & Musik | Bücher, Filme & Musik",1.0,1,50,100,medium,0
Gesundheit & Pflege | Lebensmittel & Getränke,0.0,1,50,100,medium,0
Lebensmittel & Getränke | Spielzeug & Baby,0.0,1,50,100,medium,0
Auto & Motorrad | Lebensmittel & Getränke,0.0,1,50,100,medium,0
"Auto & Motorrad | Bücher, Filme & Musik",0.0,1,50,100,medium,0
Bürobedarf | Spielzeug & Baby,1.0,1,50,100,medium,0
"Bücher, Filme & Musik | Bürobedarf",0.0,1,50,100,medium,0
"Bücher, Filme & Musik | Spielzeug & Baby",0.0,1,50,100,medium,0
"Bücher, Filme & Musik | Werkzeug & Baumarkt",0.0,1,50,100,medium,0
Bürobedarf | Bürobedarf,1.0,1,50,100,medium,0
Kleidung & Accessoires | Lebensmittel & Getränke,0.0,1,50,100,medium,0
Kleidung & Accessoires | Kleidung & Accessoires,0.6120218579234973,561,50,000,large,0
Möbel & Wohnen | Möbel & Wohnen,0.7770700636942676,532,50,000,large,0
Elektronik & Computer | Elektronik & Computer,0.8333333333333334,361,50,000,large,0
Elektronik & Computer | Möbel & Wohnen,0.7659574468085106,287,50,000,large,0
Kleidung & Accessoires | Möbel & Wohnen,0.25,273,50,000,large,0
Elektronik & Computer | Kleidung & Accessoires,0.5,220,50,000,large,0
Werkzeug & Baumarkt | Werkzeug & Baumarkt,0.8192771084337349,195,50,000,large,0
Möbel & Wohnen | Werkzeug & Baumarkt,0.7619047619047619,179,50,000,large,0
Auto & Motorrad | Auto & Motorrad,0.4375,145,50,000,large,0
Kleidung & Accessoires | Sport & Freizeit,0.625,137,50,000,large,0
Kleidung & Accessoires | Werkzeug & Baumarkt,0.0,116,50,000,large,0
Spielzeug & Baby | Spielzeug & Baby,0.9387755102040817,115,50,000,large,0
Elektronik & Computer | Werkzeug & Baumarkt,0.4,105,50,000,large,0
Elektronik & Computer | Sport & Freizeit,0.5714285714285714,91,50,000,large,0
Möbel & Wohnen | Spielzeug & Baby,0.8,67,50,000,large,0
Elektronik & Computer | Spielzeug & Baby,0.0,65,50,000,large,0
Auto & Motorrad | Kleidung & Accessoires,0.6666666666666666,58,50,000,large,0
Möbel & Wohnen | Sport & Freizeit,0.6666666666666666,56,50,000,large,0
Kleidung & Accessoires | Spielzeug & Baby,0.0,53,50,000,large,0
Auto & Motorrad | Elektronik & Computer,1.0,52,50,000,large,0
Kosmetik & Drogerie | Möbel & Wohnen,0.0,51,50,000,large,0
Auto & Motorrad | Möbel & Wohnen,0.0,48,50,000,large,0
Sport & Freizeit | Sport & Freizeit,0.9,45,50,000,large,0
Auto & Motorrad | Sport & Freizeit,0.0,45,50,000,large,0
Kleidung & Accessoires | Kosmetik & Drogerie,1.0,43,50,000,large,0
Kosmetik & Drogerie | Kosmetik & Drogerie,0.5454545454545454,42,50,000,large,0
Gesundheit & Pflege | Möbel & Wohnen,1.0,36,50,000,large,0
Elektronik & Computer | Kosmetik & Drogerie,0.0,34,50,000,large,0
Kosmetik & Drogerie | Werkzeug & Baumarkt,1.0,30,50,000,large,0
Auto & Motorrad | Werkzeug & Baumarkt,0.0,29,50,000,large,0
"Bücher, Filme & Musik | Spielzeug & Baby",0.9090909090909091,28,50,000,large,0
Spielzeug & Baby | Werkzeug & Baumarkt,0.0,28,50,000,large,0
Elektronik & Computer | Gesundheit & Pflege,1.0,27,50,000,large,0
Sport & Freizeit | Werkzeug & Baumarkt,0.0,25,50,000,large,0
Gesundheit & Pflege | Kosmetik & Drogerie,1.0,18,50,000,large,0
Spielzeug & Baby | Sport & Freizeit,0.0,18,50,000,large,0
Gesundheit & Pflege | Kleidung & Accessoires,1.0,16,50,000,large,0
Elektronik & Computer | Lebensmittel & Getränke,1.0,14,50,000,large,0
Auto & Motorrad | Spielzeug & Baby,0.0,13,50,000,large,0
Kleidung & Accessoires | Lebensmittel & Getränke,0.0,13,50,000,large,0
"Bücher, Filme & Musik | Kleidung & Accessoires",0.0,12,50,000,large,0
Lebensmittel & Getränke | Möbel & Wohnen,0.6666666666666666,12,50,000,large,0
Gesundheit & Pflege | Gesundheit & Pflege,1.0,11,50,000,large,0
Lebensmittel & Getränke | Werkzeug & Baumarkt,0.0,11,50,000,large,0
Kosmetik & Drogerie | Sport & Freizeit,0.0,10,50,000,large,0
Gesundheit & Pflege | Werkzeug & Baumarkt,0.0,10,50,000,large,0
Kosmetik & Drogerie | Spielzeug & Baby,0.0,8,50,000,large,0
Gesundheit & Pflege | Sport & Freizeit,0.6666666666666666,8,50,000,large,0
"Bücher, Filme & Musik | Möbel & Wohnen",0.0,8,50,000,large,0
Bürobedarf | Möbel & Wohnen,1.0,7,50,000,large,0
Bürobedarf | Elektronik & Computer,0.8,7,50,000,large,0
"Bücher, Filme & Musik | Werkzeug & Baumarkt",0.0,7,50,000,large,0
Lebensmittel & Getränke | Sport & Freizeit,1.0,6,50,000,large,0
Auto & Motorrad | Kosmetik & Drogerie,0.0,6,50,000,large,0
Bürobedarf | Kleidung & Accessoires,0.0,6,50,000,large,0
Haustier & Tierbedarf | Spielzeug & Baby,0.6666666666666666,6,50,000,large,0
"Bücher, Filme & Musik | Elektronik & Computer",0.0,6,50,000,large,0
Bürobedarf | Spielzeug & Baby,1.0,6,50,000,large,0
Kosmetik & Drogerie | Lebensmittel & Getränke,0.0,5,50,000,large,0
Auto & Motorrad | Gesundheit & Pflege,0.0,5,50,000,large,0
"Bücher, Filme & Musik | Bürobedarf",1.0,5,50,000,large,0
"Bücher, Filme & Musik | Bücher, Filme & Musik",1.0,5,50,000,large,0
Lebensmittel & Getränke | Spielzeug & Baby,0.0,4,50,000,large,0
Bürobedarf | Werkzeug & Baumarkt,0.0,3,50,000,large,0
Haustier & Tierbedarf | Werkzeug & Baumarkt,0.0,3,50,000,large,0
Lebensmittel & Getränke | Lebensmittel & Getränke,1.0,3,50,000,large,0
"Bücher, Filme & Musik | Sport & Freizeit",0.0,3,50,000,large,0
Gesundheit & Pflege | Spielzeug & Baby,0.0,3,50,000,large,0
"Bücher, Filme & Musik | Haustier & Tierbedarf",0.0,2,50,000,large,0
Bürobedarf | Kosmetik & Drogerie,0.0,2,50,000,large,0
"Bücher, Filme & Musik | Gesundheit & Pflege",0.0,2,50,000,large,0
Bürobedarf | Bürobedarf,0.0,2,50,000,large,0
Haustier & Tierbedarf | Kleidung & Accessoires,0.0,1,50,000,large,0
"Auto & Motorrad | Bücher, Filme & Musik",0.0,1,50,000,large,0
"Bücher, Filme & Musik | Kosmetik & Drogerie",0.0,1,50,000,large,0
Haustier & Tierbedarf | Möbel & Wohnen,0.0,1,50,000,large,0
Auto & Motorrad | Lebensmittel & Getränke,0.0,1,50,000,large,0
Möbel & Wohnen | Möbel & Wohnen,0.2644628099173554,1014,80,100,large,0
Kleidung & Accessoires | Kleidung & Accessoires,0.26576576576576577,844,80,100,large,0
Kleidung & Accessoires | Möbel & Wohnen,0.13953488372093023,382,80,100,large,0
Kleidung & Accessoires | Sport & Freizeit,0.358974358974359,177,80,100,large,0
Werkzeug & Baumarkt | Werkzeug & Baumarkt,0.3125,170,80,100,large,0
Möbel & Wohnen | Werkzeug & Baumarkt,0.2564102564102564,155,80,100,large,0
Kosmetik & Drogerie | Kosmetik & Drogerie,0.3619047619047619,151,80,100,large,0
Elektronik & Computer | Möbel & Wohnen,0.6666666666666666,114,80,100,large,0
Elektronik & Computer | Kleidung & Accessoires,0.4166666666666667,105,80,100,large,0
Kosmetik & Drogerie | Möbel & Wohnen,0.36363636363636365,101,80,100,large,0
Kleidung & Accessoires | Kosmetik & Drogerie,0.0,96,80,100,large,0
Sport & Freizeit | Sport & Freizeit,0.25316455696202533,91,80,100,large,0
Kleidung & Accessoires | Werkzeug & Baumarkt,0.0,84,80,100,large,0
Spielzeug & Baby | Spielzeug & Baby,0.5116279069767442,73,80,100,large,0
Möbel & Wohnen | Sport & Freizeit,0.0,62,80,100,large,0
Elektronik & Computer | Elektronik & Computer,0.36363636363636365,60,80,100,large,0
Kleidung & Accessoires | Spielzeug & Baby,0.10526315789473684,60,80,100,large,0
Gesundheit & Pflege | Gesundheit & Pflege,0.47058823529411764,56,80,100,large,0
Auto & Motorrad | Auto & Motorrad,0.3333333333333333,53,80,100,large,0
Gesundheit & Pflege | Kleidung & Accessoires,0.4444444444444444,52,80,100,large,0
Gesundheit & Pflege | Möbel & Wohnen,0.0,51,80,100,large,0
Möbel & Wohnen | Spielzeug & Baby,0.2222222222222222,42,80,100,large,0
Gesundheit & Pflege | Kosmetik & Drogerie,0.5555555555555556,41,80,100,large,0
Auto & Motorrad | Kleidung & Accessoires,0.0,39,80,100,large,0
Elektronik & Computer | Sport & Freizeit,0.45454545454545453,37,80,100,large,0
Elektronik & Computer | Werkzeug & Baumarkt,0.36363636363636365,31,80,100,large,0
Kosmetik & Drogerie | Werkzeug & Baumarkt,0.0,27,80,100,large,0
Auto & Motorrad | Möbel & Wohnen,0.0,25,80,100,large,0
Sport & Freizeit | Werkzeug & Baumarkt,0.2857142857142857,23,80,100,large,0
Gesundheit & Pflege | Werkzeug & Baumarkt,0.0,20,80,100,large,0
Elektronik & Computer | Kosmetik & Drogerie,0.0,20,80,100,large,0
Auto & Motorrad | Sport & Freizeit,0.36363636363636365,17,80,100,large,0
Auto & Motorrad | Elektronik & Computer,0.25,14,80,100,large,0
Spielzeug & Baby | Werkzeug & Baumarkt,0.0,12,80,100,large,0
Elektronik & Computer | Spielzeug & Baby,0.0,12,80,100,large,0
Spielzeug & Baby | Sport & Freizeit,0.0,12,80,100,large,0
Gesundheit & Pflege | Sport & Freizeit,0.0,11,80,100,large,0
Bürobedarf | Möbel & Wohnen,0.8,10,80,100,large,0
Auto & Motorrad | Kosmetik & Drogerie,0.0,10,80,100,large,0
Elektronik & Computer | Gesundheit & Pflege,0.0,9,80,100,large,0
Kosmetik & Drogerie | Sport & Freizeit,1.0,9,80,100,large,0
Auto & Motorrad | Gesundheit & Pflege,0.0,8,80,100,large,0
Kosmetik & Drogerie | Spielzeug & Baby,0.0,8,80,100,large,0
Lebensmittel & Getränke | Möbel & Wohnen,0.6666666666666666,8,80,100,large,0
Lebensmittel & Getränke | Sport & Freizeit,0.0,7,80,100,large,0
Auto & Motorrad | Werkzeug & Baumarkt,0.0,7,80,100,large,0
Bürobedarf | Kleidung & Accessoires,0.0,6,80,100,large,0
Bürobedarf | Elektronik & Computer,0.6666666666666666,6,80,100,large,0
Gesundheit & Pflege | Spielzeug & Baby,0.0,6,80,100,large,0
Gesundheit & Pflege | Lebensmittel & Getränke,0.5,5,80,100,large,0
Auto & Motorrad | Spielzeug & Baby,0.0,5,80,100,large,0
"Bücher, Filme & Musik | Kleidung & Accessoires",1.0,3,80,100,large,0
Bürobedarf | Werkzeug & Baumarkt,0.0,3,80,100,large,0
Lebensmittel & Getränke | Lebensmittel & Getränke,0.0,3,80,100,large,0
Kleidung & Accessoires | Lebensmittel & Getränke,0.0,2,80,100,large,0
Bürobedarf | Kosmetik & Drogerie,0.0,2,80,100,large,0
Auto & Motorrad | Bürobedarf,0.0,2,80,100,large,0
Bürobedarf | Bürobedarf,1.0,2,80,100,large,0
Kosmetik & Drogerie | Lebensmittel & Getränke,0.0,2,80,100,large,0
"Bücher, Filme & Musik | Möbel & Wohnen",0.0,1,80,100,large,0
Bürobedarf | Spielzeug & Baby,0.0,1,80,100,large,0
Bürobedarf | Gesundheit & Pflege,0.0,1,80,100,large,0
"Bücher, Filme & Musik | Gesundheit & Pflege",0.0,1,80,100,large,0
Lebensmittel & Getränke | Werkzeug & Baumarkt,0.0,1,80,100,large,0
Lebensmittel & Getränke | Spielzeug & Baby,0.0,1,80,100,large,0
Kleidung & Accessoires | Kleidung & Accessoires,0.45222929936305734,894,20,050,medium,1
Möbel & Wohnen | Möbel & Wohnen,0.41721854304635764,529,20,050,medium,1
Kleidung & Accessoires | Möbel & Wohnen,0.2727272727272727,339,20,050,medium,1
Elektronik & Computer | Kleidung & Accessoires,0.2222222222222222,240,20,050,medium,1
Elektronik & Computer | Möbel & Wohnen,0.7878787878787878,207,20,050,medium,1
Elektronik & Computer | Elektronik & Computer,0.7413793103448276,191,20,050,medium,1
Kleidung & Accessoires | Sport & Freizeit,0.37037037037037035,184,20,050,medium,1
Werkzeug & Baumarkt | Werkzeug & Baumarkt,0.8307692307692308,161,20,050,medium,1
Möbel & Wohnen | Werkzeug & Baumarkt,0.5185185185185185,137,20,050,medium,1
Kleidung & Accessoires | Werkzeug & Baumarkt,0.2222222222222222,126,20,050,medium,1
Auto & Motorrad | Auto & Motorrad,0.5,108,20,050,medium,1
Kleidung & Accessoires | Kosmetik & Drogerie,0.6666666666666666,101,20,050,medium,1
Möbel & Wohnen | Spielzeug & Baby,0.5263157894736842,81,20,050,medium,1
Elektronik & Computer | Werkzeug & Baumarkt,0.6666666666666666,77,20,050,medium,1
Kleidung & Accessoires | Spielzeug & Baby,0.0,72,20,050,medium,1
Auto & Motorrad | Kleidung & Accessoires,0.0,71,20,050,medium,1
Möbel & Wohnen | Sport & Freizeit,0.5,68,20,050,medium,1
Kosmetik & Drogerie | Kosmetik & Drogerie,0.4827586206896552,66,20,050,medium,1
Spielzeug & Baby | Spielzeug & Baby,0.5777777777777777,62,20,050,medium,1
Kosmetik & Drogerie | Möbel & Wohnen,0.5,59,20,050,medium,1
Gesundheit & Pflege | Möbel & Wohnen,1.0,44,20,050,medium,1
Auto & Motorrad | Möbel & Wohnen,0.5,39,20,050,medium,1
Sport & Freizeit | Sport & Freizeit,0.6666666666666666,39,20,050,medium,1
Elektronik & Computer | Spielzeug & Baby,0.0,38,20,050,medium,1
Elektronik & Computer | Sport & Freizeit,1.0,38,20,050,medium,1
Elektronik & Computer | Kosmetik & Drogerie,0.5,36,20,050,medium,1
Gesundheit & Pflege | Kleidung & Accessoires,0.0,32,20,050,medium,1
Gesundheit & Pflege | Kosmetik & Drogerie,0.8888888888888888,31,20,050,medium,1
Auto & Motorrad | Elektronik & Computer,0.0,29,20,050,medium,1
Sport & Freizeit | Werkzeug & Baumarkt,0.4,25,20,050,medium,1
Kosmetik & Drogerie | Werkzeug & Baumarkt,1.0,22,20,050,medium,1
Gesundheit & Pflege | Werkzeug & Baumarkt,0.0,19,20,050,medium,1
Spielzeug & Baby | Werkzeug & Baumarkt,0.0,19,20,050,medium,1
Auto & Motorrad | Werkzeug & Baumarkt,0.0,17,20,050,medium,1
Auto & Motorrad | Sport & Freizeit,0.4,17,20,050,medium,1
Gesundheit & Pflege | Gesundheit & Pflege,0.8,16,20,050,medium,1
Kleidung & Accessoires | Lebensmittel & Getränke,0.0,15,20,050,medium,1
Bürobedarf | Kleidung & Accessoires,0.6666666666666666,15,20,050,medium,1
Kosmetik & Drogerie | Sport & Freizeit,0.0,14,20,050,medium,1
Lebensmittel & Getränke | Möbel & Wohnen,1.0,14,20,050,medium,1
Elektronik & Computer | Gesundheit & Pflege,0.0,13,20,050,medium,1
Bürobedarf | Elektronik & Computer,0.6666666666666666,12,20,050,medium,1
Gesundheit & Pflege | Sport & Freizeit,1.0,11,20,050,medium,1
Spielzeug & Baby | Sport & Freizeit,0.8,10,20,050,medium,1
Kosmetik & Drogerie | Spielzeug & Baby,0.0,8,20,050,medium,1
Elektronik & Computer | Lebensmittel & Getränke,1.0,7,20,050,medium,1
Bürobedarf | Möbel & Wohnen,0.0,7,20,050,medium,1
Elektronik & Computer | Haustier & Tierbedarf,0.0,7,20,050,medium,1
Haustier & Tierbedarf | Möbel & Wohnen,0.0,7,20,050,medium,1
Lebensmittel & Getränke | Werkzeug & Baumarkt,0.0,6,20,050,medium,1
Auto & Motorrad | Gesundheit & Pflege,0.0,5,20,050,medium,1
Gesundheit & Pflege | Lebensmittel & Getränke,1.0,5,20,050,medium,1
Haustier & Tierbedarf | Kleidung & Accessoires,0.0,5,20,050,medium,1
Gesundheit & Pflege | Spielzeug & Baby,0.0,4,20,050,medium,1
Bürobedarf | Kosmetik & Drogerie,0.0,4,20,050,medium,1
Lebensmittel & Getränke | Spielzeug & Baby,0.0,4,20,050,medium,1
Auto & Motorrad | Haustier & Tierbedarf,0.0,4,20,050,medium,1
Bürobedarf | Werkzeug & Baumarkt,0.0,4,20,050,medium,1
Auto & Motorrad | Kosmetik & Drogerie,0.0,4,20,050,medium,1
Lebensmittel & Getränke | Lebensmittel & Getränke,1.0,3,20,050,medium,1
Auto & Motorrad | Spielzeug & Baby,0.0,3,20,050,medium,1
Kosmetik & Drogerie | Lebensmittel & Getränke,0.6666666666666666,3,20,050,medium,1
Bürobedarf | Sport & Freizeit,0.0,3,20,050,medium,1
Lebensmittel & Getränke | Sport & Freizeit,0.0,3,20,050,medium,1
"Bücher, Filme & Musik | Spielzeug & Baby",0.0,2,20,050,medium,1
Auto & Motorrad | Bürobedarf,0.0,2,20,050,medium,1
Haustier & Tierbedarf | Werkzeug & Baumarkt,0.0,2,20,050,medium,1
Bürobedarf | Spielzeug & Baby,1.0,2,20,050,medium,1
"Bücher, Filme & Musik | Elektronik & Computer",0.0,2,20,050,medium,1
Auto & Motorrad | Lebensmittel & Getränke,0.0,2,20,050,medium,1
Haustier & Tierbedarf | Haustier & Tierbedarf,1.0,2,20,050,medium,1
Bürobedarf | Lebensmittel & Getränke,0.0,1,20,050,medium,1
Bürobedarf | Gesundheit & Pflege,0.0,1,20,050,medium,1
Haustier & Tierbedarf | Sport & Freizeit,0.0,1,20,050,medium,1
"Bücher, Filme & Musik | Möbel & Wohnen",1.0,1,20,050,medium,1
Gesundheit & Pflege | Haustier & Tierbedarf,0.0,1,20,050,medium,1
"Bücher, Filme & Musik | Bürobedarf",0.0,1,20,050,medium,1
Bürobedarf | Bürobedarf,0.0,1,20,050,medium,1
Kleidung & Accessoires | Kleidung & Accessoires,0.38242894056847543,919,20,100,medium,2
Möbel & Wohnen | Möbel & Wohnen,0.3561643835616438,709,20,100,medium,2
Kleidung & Accessoires | Möbel & Wohnen,0.27586206896551724,429,20,100,medium,2
Kleidung & Accessoires | Sport & Freizeit,0.36923076923076925,206,20,100,medium,2
Elektronik & Computer | Möbel & Wohnen,0.6666666666666666,194,20,100,medium,2
Elektronik & Computer | Kleidung & Accessoires,0.5714285714285714,176,20,100,medium,2
Möbel & Wohnen | Werkzeug & Baumarkt,0.4117647058823529,108,20,100,medium,2
Elektronik & Computer | Elektronik & Computer,0.6888888888888889,102,20,100,medium,2
Kleidung & Accessoires | Spielzeug & Baby,0.4,97,20,100,medium,2
