id_a,id_b,labels,occurrences
3249354040,3629624977,"0,1",gold-standards_adjusted/products80cc20rnd050un_gs.json.gz:4365=1;gold-standards_adjusted/products80cc20rnd100un_gs.json.gz:1388=0
3304467506,3419433581,"0,1",training-sets/products80cc20rnd000un_train_large.json.gz:23908=1;training-sets/products80cc20rnd000un_train_medium.json.gz:660=1;gold-standards_adjusted/products50cc50rnd000un_gs.json.gz:3124=0
3364587358,3913210887,"0,1",training-sets/products50cc50rnd000un_train_large.json.gz:1798=1;gold-standards_adjusted/products50cc50rnd050un_gs.json.gz:902=0
3401731422,3880409698,"0,1",training-sets/products50cc50rnd000un_train_large.json.gz:20520=1;training-sets/products50cc50rnd000un_train_medium.json.gz:3052=1;gold-standards_adjusted/products80cc20rnd050un_gs.json.gz:510=0
3404246292,3439202323,"0,1",training-sets/products20cc80rnd000un_train_large.json.gz:16626=1;training-sets/products50cc50rnd000un_train_large.json.gz:16053=1;gold-standards_adjusted/products80cc20rnd000un_gs.json.gz:1596=0
3414192937,3435281641,"0,1",validation-sets/products80cc20rnd000un_valid_large.json.gz:3963=1;validation-sets/products80cc20rnd000un_valid_medium.json.gz:3371=1;validation-sets/products80cc20rnd000un_valid_small.json.gz:2085=1;gold-standards_adjusted/products20cc80rnd050un_gs.json.gz:3923=0
3419657611,4878268441,"0,1",training-sets/products20cc80rnd000un_train_large.json.gz:11410=1;training-sets/products20cc80rnd000un_train_medium.json.gz:2486=1;training-sets/products80cc20rnd000un_train_large.json.gz:4906=1;gold-standards_adjusted/products50cc50rnd000un_gs.json.gz:2322=0
3445564730,3461052410,"0,1",gold-standards_adjusted/products50cc50rnd100un_gs.json.gz:3772=1;gold-standards_adjusted/products80cc20rnd050un_gs.json.gz:1042=1;gold-standards_adjusted/products80cc20rnd100un_gs.json.gz:3440=0
3501285885,4196521320,"0,1",training-sets/products20cc80rnd000un_train_large.json.gz:25009=1;training-sets/products50cc50rnd000un_train_large.json.gz:8444=1;gold-standards_adjusted/products80cc20rnd050un_gs.json.gz:4090=0
3525845999,4439737367,"0,1",training-sets/products80cc20rnd000un_train_large.json.gz:16576=1;gold-standards_adjusted/products80cc20rnd050un_gs.json.gz:850=0
3558421108,3797571274,"0,1",validation-sets/products20cc80rnd000un_valid_large.json.gz:3248=1;validation-sets/products20cc80rnd000un_valid_medium.json.gz:834=1;validation-sets/products20cc80rnd000un_valid_small.json.gz:597=1;gold-standards_adjusted/products20cc80rnd050un_gs.json.gz:2250=0
3576237842,4590123310,"0,1",training-sets/products80cc20rnd000un_train_large.json.gz:22904=1;training-sets/products80cc20rnd000un_train_medium.json.gz:3923=1;gold-standards_adjusted/products50cc50rnd050un_gs.json.gz:4282=0
3633114696,4655118040,"0,1",training-sets/products20cc80rnd000un_train_large.json.gz:8959=1;training-sets/products50cc50rnd000un_train_large.json.gz:9023=1;gold-standards_adjusted/products80cc20rnd000un_gs.json.gz:33=0
3633114696,6633358861,"0,1",training-sets/products20cc80rnd000un_train_large.json.gz:17802=1;training-sets/products50cc50rnd000un_train_large.json.gz:26329=1;training-sets/products50cc50rnd000un_train_medium.json.gz:599=1;gold-standards_adjusted/products50cc50rnd050un_gs.json.gz:668=0
3635733776,3691000538,"0,1",training-sets/products50cc50rnd000un_train_large.json.gz:23729=1;gold-standards_adjusted/products80cc20rnd050un_gs.json.gz:1006=0
3707618845,3731893848,"0,1",training-sets/products20cc80rnd000un_train_large.json.gz:25280=1;gold-standards_adjusted/products50cc50rnd000un_gs.json.gz:478=0
3708433646,3713044717,"0,1",training-sets/products50cc50rnd000un_train_large.json.gz:9793=1;gold-standards_adjusted/products20cc80rnd000un_gs.json.gz:1291=0
3711116048,3747287828,"0,1",training-sets/products20cc80rnd000un_train_large.json.gz:16340=1;gold-standards_adjusted/products50cc50rnd050un_gs.json.gz:3706=0
376973981474,395685899087,"0,1",training-sets/products80cc20rnd000un_train_large.json.gz:1601=1;gold-standards_adjusted/products80cc20rnd050un_gs.json.gz:2669=0
3790156301,4146072324,"0,1",training-sets/products20cc80rnd000un_train_large.json.gz:26190=1;training-sets/products80cc20rnd000un_train_large.json.gz:24024=1;gold-standards_adjusted/products50cc50rnd000un_gs.json.gz:3683=0
3794197830,4862162402,"0,1",training-sets/products50cc50rnd000un_train_large.json.gz:2952=1;gold-standards_adjusted/products20cc80rnd000un_gs.json.gz:3868=0
3797571274,3938878589,"0,1",validation-sets/products50cc50rnd000un_valid_large.json.gz:454=1;validation-sets/products50cc50rnd000un_valid_medium.json.gz:1556=1;validation-sets/products50cc50rnd000un_valid_small.json.gz:253=1;gold-standards_adjusted/products80cc20rnd000un_gs.json.gz:1440=0
3845755569,4158629441,"0,1",validation-sets/products50cc50rnd000un_valid_large.json.gz:2415=1;validation-sets/products50cc50rnd000un_valid_medium.json.gz:178=1;validation-sets/products50cc50rnd000un_valid_small.json.gz:497=1;gold-standards_adjusted/products80cc20rnd000un_gs.json.gz:1432=0
3846933347,4242576131,"0,1",validation-sets/products50cc50rnd050un_valid_large.json.gz:203=1;validation-sets/products50cc50rnd050un_valid_medium.json.gz:753=1;validation-sets/products50cc50rnd050un_valid_small.json.gz:1064=1;validation-sets/products50cc50rnd100un_valid_large.json.gz:203=1;validation-sets/products50cc50rnd100un_valid_medium.json.gz:753=1;validation-sets/products50cc50rnd100un_valid_small.json.gz:1064=1;gold-standards_adjusted/products20cc80rnd000un_gs.json.gz:1836=0
3881167105,4132467872,"0,1",training-sets/products20cc80rnd000un_train_large.json.gz:1881=1;training-sets/products20cc80rnd000un_train_medium.json.gz:352=1;training-sets/products20cc80rnd000un_train_small.json.gz:1007=1;gold-standards_adjusted/products20cc80rnd050un_gs.json.gz:4055=0
3882168316,4004633045,"0,1",training-sets/products50cc50rnd000un_train_large.json.gz:19297=1;gold-standards_adjusted/products50cc50rnd050un_gs.json.gz:1419=0
39074124372,5068270943,"0,1",training-sets/products80cc20rnd000un_train_large.json.gz:24383=1;training-sets/products80cc20rnd000un_train_medium.json.gz:1161=1;training-sets/products80cc20rnd000un_train_small.json.gz:2119=1;validation-sets/products50cc50rnd000un_valid_large.json.gz:4097=1;validation-sets/products50cc50rnd000un_valid_medium.json.gz:2097=1;validation-sets/products50cc50rnd000un_valid_small.json.gz:95=1;gold-standards_adjusted/products20cc80rnd050un_gs.json.gz:1756=0
3913495754,4662287639,"0,1",training-sets/products80cc20rnd000un_train_large.json.gz:8998=1;gold-standards_adjusted/products20cc80rnd050un_gs.json.gz:1152=0
3930922591,4448156610,"0,1",training-sets/products20cc80rnd000un_train_large.json.gz:26201=1;gold-standards_adjusted/products50cc50rnd000un_gs.json.gz:1616=0
3949154929,4391918874,"0,1",gold-standards_adjusted/products50cc50rnd100un_gs.json.gz:3873=1;gold-standards_adjusted/products80cc20rnd050un_gs.json.gz:2636=1;gold-standards_adjusted/products80cc20rnd100un_gs.json.gz:1782=0
3997184387,5068111044,"0,1",training-sets/products80cc20rnd000un_train_large.json.gz:20534=1;gold-standards_adjusted/products20cc80rnd000un_gs.json.gz:3333=0
3997203055,4273126171,"0,1",training-sets/products20cc80rnd000un_train_large.json.gz:19514=1;validation-sets/products80cc20rnd000un_valid_large.json.gz:301=1;validation-sets/products80cc20rnd000un_valid_medium.json.gz:45=1;validation-sets/products80cc20rnd000un_valid_small.json.gz:2091=1;gold-standards_adjusted/products50cc50rnd000un_gs.json.gz:4126=0
4072428623,4491286629,"0,1",training-sets/products20cc80rnd000un_train_large.json.gz:18091=1;training-sets/products50cc50rnd000un_train_large.json.gz:18093=1;gold-standards_adjusted/products20cc80rnd050un_gs.json.gz:2983=0
4082182753,4218561827,"0,1",validation-sets/products50cc50rnd050un_valid_large.json.gz:659=1;validation-sets/products50cc50rnd050un_valid_medium.json.gz:2745=1;validation-sets/products50cc50rnd050un_valid_small.json.gz:1093=1;validation-sets/products50cc50rnd100un_valid_large.json.gz:659=1;validation-sets/products50cc50rnd100un_valid_medium.json.gz:2745=1;validation-sets/products50cc50rnd100un_valid_small.json.gz:1093=1;gold-standards_adjusted/products50cc50rnd050un_gs.json.gz:2682=0
4117064632,4425600562,"0,1",training-sets/products50cc50rnd000un_train_large.json.gz:3670=1;training-sets/products50cc50rnd000un_train_medium.json.gz:4442=1;gold-standards_adjusted/products20cc80rnd050un_gs.json.gz:3300=0
4123815194,4771327918,"0,1",training-sets/products80cc20rnd000un_train_large.json.gz:24213=1;gold-standards_adjusted/products50cc50rnd000un_gs.json.gz:3313=0
4152195034,4201800596,"0,1",training-sets/products50cc50rnd000un_train_large.json.gz:17181=1;gold-standards_adjusted/products80cc20rnd000un_gs.json.gz:1571=0
416910186231,427593909142,"0,1",training-sets/products50cc50rnd000un_train_large.json.gz:21340=1;gold-standards_adjusted/products20cc80rnd000un_gs.json.gz:1207=0
41965445982,4555602784,"0,1",validation-sets/products80cc20rnd000un_valid_large.json.gz:1964=1;validation-sets/products80cc20rnd000un_valid_medium.json.gz:2875=1;validation-sets/products80cc20rnd000un_valid_small.json.gz:1646=1;gold-standards_adjusted/products50cc50rnd000un_gs.json.gz:2103=0
4197138413,5014897285,"0,1",gold-standards_adjusted/products50cc50rnd100un_gs.json.gz:3513=1;gold-standards_adjusted/products80cc20rnd050un_gs.json.gz:155=0
4199527734,5078702464,"0,1",gold-standards_adjusted/products50cc50rnd050un_gs.json.gz:1146=0;gold-standards_adjusted/products80cc20rnd100un_gs.json.gz:1278=1
4206039345,6633411855,"0,1",training-sets/products20cc80rnd000un_train_large.json.gz:18863=1;gold-standards_adjusted/products50cc50rnd000un_gs.json.gz:1516=0
4218561827,4904481611,"0,1",gold-standards_adjusted/products50cc50rnd000un_gs.json.gz:2463=1;gold-standards_adjusted/products80cc20rnd000un_gs.json.gz:3404=0
4243154086,4359345477,"0,1",training-sets/products20cc80rnd000un_train_large.json.gz:10375=1;gold-standards_adjusted/products20cc80rnd050un_gs.json.gz:1860=0
4243154090,4359345479,"0,1",training-sets/products50cc50rnd000un_train_large.json.gz:6916=1;gold-standards_adjusted/products20cc80rnd000un_gs.json.gz:3145=0
4272953638,4273519745,"0,1",training-sets/products50cc50rnd000un_train_large.json.gz:8351=1;gold-standards_adjusted/products50cc50rnd050un_gs.json.gz:710=0
4273495849,4444196403,"0,1",training-sets/products50cc50rnd000un_train_large.json.gz:16748=1;gold-standards_adjusted/products80cc20rnd000un_gs.json.gz:366=0
4298588573,4668248026,"0,1",validation-sets/products50cc50rnd000un_valid_large.json.gz:1141=1;validation-sets/products50cc50rnd000un_valid_medium.json.gz:29=1;validation-sets/products50cc50rnd000un_valid_small.json.gz:581=1;gold-standards_adjusted/products80cc20rnd000un_gs.json.gz:717=0;gold-standards_adjusted/products80cc20rnd050un_gs.json.gz:1711=0
4330455313,4353960088,"0,1",training-sets/products80cc20rnd000un_train_large.json.gz:23399=1;gold-standards_adjusted/products80cc20rnd050un_gs.json.gz:3180=0
4346498056,4384418878,"0,1",training-sets/products80cc20rnd000un_train_large.json.gz:10748=1;gold-standards_adjusted/products50cc50rnd000un_gs.json.gz:2937=0
4354201228,4813716345,"0,1",validation-sets/products20cc80rnd000un_valid_large.json.gz:4021=0;validation-sets/products20cc80rnd000un_valid_medium.json.gz:2655=0;validation-sets/products20cc80rnd000un_valid_small.json.gz:236=0;gold-standards_adjusted/products50cc50rnd000un_gs.json.gz:1384=0;gold-standards_adjusted/products50cc50rnd050un_gs.json.gz:2190=1
4420971543,97245307190,"0,1",gold-standards_adjusted/products50cc50rnd000un_gs.json.gz:454=0;gold-standards_adjusted/products80cc20rnd000un_gs.json.gz:2554=1
4424218136,4670277179,"0,1",training-sets/products50cc50rnd000un_train_large.json.gz:19578=1;training-sets/products50cc50rnd000un_train_medium.json.gz:2417=1;training-sets/products50cc50rnd000un_train_small.json.gz:1899=1;gold-standards_adjusted/products20cc80rnd000un_gs.json.gz:287=0
4424722345,4999204837,"0,1",validation-sets/products50cc50rnd000un_valid_medium.json.gz:1807=0;gold-standards_adjusted/products20cc80rnd050un_gs.json.gz:1982=1
4439426144,4944832122,"0,1",training-sets/products20cc80rnd000un_train_large.json.gz:26700=1;gold-standards_adjusted/products80cc20rnd000un_gs.json.gz:1294=0
4439426144,70183897754,"0,1",training-sets/products20cc80rnd000un_train_large.json.gz:24769=1;gold-standards_adjusted/products80cc20rnd050un_gs.json.gz:1273=0
4439737347,4536450435,"0,1",training-sets/products80cc20rnd000un_train_large.json.gz:8744=1;gold-standards_adjusted/products80cc20rnd050un_gs.json.gz:354=0
44498925795,9062983415,"0,1",gold-standards_adjusted/products20cc80rnd100un_gs.json.gz:1695=1;gold-standards_adjusted/products50cc50rnd100un_gs.json.gz:3032=0;gold-standards_adjusted/products80cc20rnd100un_gs.json.gz:438=1
4479096850,4897454517,"0,1",gold-standards_adjusted/products20cc80rnd100un_gs.json.gz:3374=0;gold-standards_adjusted/products50cc50rnd100un_gs.json.gz:868=0;gold-standards_adjusted/products80cc20rnd100un_gs.json.gz:4323=1
4516329204,5196417840,"0,1",training-sets/products50cc50rnd000un_train_large.json.gz:22552=1;gold-standards_adjusted/products50cc50rnd050un_gs.json.gz:2781=0
4538068355,4836816015,"0,1",training-sets/products20cc80rnd000un_train_large.json.gz:20435=1;training-sets/products20cc80rnd000un_train_medium.json.gz:2884=1;gold-standards_adjusted/products50cc50rnd000un_gs.json.gz:234=0
4538676877,4626053521,"0,1",validation-sets/products20cc80rnd050un_valid_large.json.gz:1663=1;validation-sets/products20cc80rnd050un_valid_medium.json.gz:2970=1;validation-sets/products20cc80rnd050un_valid_small.json.gz:1528=1;validation-sets/products20cc80rnd100un_valid_large.json.gz:1663=1;validation-sets/products20cc80rnd100un_valid_medium.json.gz:2970=1;validation-sets/products20cc80rnd100un_valid_small.json.gz:1528=1;gold-standards_adjusted/products20cc80rnd050un_gs.json.gz:1169=0
4572325313,4593095274,"0,1",validation-sets/products50cc50rnd000un_valid_large.json.gz:1874=1;validation-sets/products50cc50rnd000un_valid_medium.json.gz:3200=1;validation-sets/products50cc50rnd000un_valid_small.json.gz:936=1;gold-standards_adjusted/products50cc50rnd050un_gs.json.gz:3177=0
4589673799,4595119059,"0,1",training-sets/products50cc50rnd000un_train_large.json.gz:5021=1;training-sets/products50cc50rnd000un_train_medium.json.gz:623=1;training-sets/products50cc50rnd000un_train_small.json.gz:804=1;gold-standards_adjusted/products20cc80rnd000un_gs.json.gz:3923=0
4605074002,4628227983,"0,1",training-sets/products20cc80rnd000un_train_large.json.gz:4019=1;training-sets/products20cc80rnd000un_train_medium.json.gz:1086=1;gold-standards_adjusted/products50cc50rnd000un_gs.json.gz:2215=0
4613276653,4644140313,"0,1",training-sets/products20cc80rnd000un_train_large.json.gz:15051=1;training-sets/products50cc50rnd000un_train_large.json.gz:21741=1;gold-standards_adjusted/products80cc20rnd050un_gs.json.gz:1159=0
4636207067,64521537843,"0,1",training-sets/products20cc80rnd000un_train_large.json.gz:7659=1;training-sets/products20cc80rnd000un_train_medium.json.gz:1357=1;training-sets/products20cc80rnd000un_train_small.json.gz:1118=1;gold-standards_adjusted/products50cc50rnd000un_gs.json.gz:693=0
4667335909,4730947102,"0,1",training-sets/products50cc50rnd000un_train_large.json.gz:1518=1;training-sets/products80cc20rnd000un_train_large.json.gz:25358=1;training-sets/products80cc20rnd000un_train_medium.json.gz:4243=1;training-sets/products80cc20rnd000un_train_small.json.gz:1250=1;gold-standards_adjusted/products50cc50rnd050un_gs.json.gz:2370=0
4720990752,4808238795,"0,1",gold-standards_adjusted/products20cc80rnd050un_gs.json.gz:836=1;gold-standards_adjusted/products50cc50rnd050un_gs.json.gz:464=1;gold-standards_adjusted/products50cc50rnd100un_gs.json.gz:728=0
4754817670,4826662409,"0,1",training-sets/products50cc50rnd000un_train_large.json.gz:12300=1;training-sets/products50cc50rnd000un_train_medium.json.gz:170=1;training-sets/products50cc50rnd000un_train_small.json.gz:610=1;validation-sets/products80cc20rnd000un_valid_large.json.gz:2261=1;validation-sets/products80cc20rnd000un_valid_medium.json.gz:2125=1;validation-sets/products80cc20rnd000un_valid_small.json.gz:2083=1;gold-standards_adjusted/products20cc80rnd000un_gs.json.gz:383=0
4813716345,4874906617,"0,1",validation-sets/products20cc80rnd000un_valid_large.json.gz:3040=1;validation-sets/products20cc80rnd000un_valid_medium.json.gz:2247=1;validation-sets/products20cc80rnd000un_valid_small.json.gz:1279=1;gold-standards_adjusted/products50cc50rnd000un_gs.json.gz:3453=0;gold-standards_adjusted/products50cc50rnd050un_gs.json.gz:1920=0
4893420383,5087832312,"0,1",validation-sets/products50cc50rnd000un_valid_large.json.gz:501=1;validation-sets/products50cc50rnd000un_valid_medium.json.gz:1005=1;validation-sets/products50cc50rnd000un_valid_small.json.gz:2408=1;gold-standards_adjusted/products80cc20rnd000un_gs.json.gz:2648=0
4959321230,5018444082,"0,1",validation-sets/products80cc20rnd050un_valid_large.json.gz:3309=1;validation-sets/products80cc20rnd050un_valid_medium.json.gz:2716=1;validation-sets/products80cc20rnd050un_valid_small.json.gz:1136=1;validation-sets/products80cc20rnd100un_valid_large.json.gz:3309=1;validation-sets/products80cc20rnd100un_valid_medium.json.gz:2716=1;validation-sets/products80cc20rnd100un_valid_small.json.gz:1136=1;gold-standards_adjusted/products80cc20rnd000un_gs.json.gz:2356=0
5007075941,5018023921,"0,1",training-sets/products80cc20rnd000un_train_large.json.gz:14363=1;gold-standards_adjusted/products80cc20rnd050un_gs.json.gz:2128=0
5018389488,5154681248,"0,1",training-sets/products80cc20rnd000un_train_large.json.gz:26442=1;gold-standards_adjusted/products80cc20rnd050un_gs.json.gz:347=0
5054957764,5081037246,"0,1",training-sets/products20cc80rnd000un_train_large.json.gz:20557=1;gold-standards_adjusted/products50cc50rnd000un_gs.json.gz:3060=0
5063243277,5103620556,"0,1",validation-sets/products50cc50rnd000un_valid_large.json.gz:1257=1;validation-sets/products50cc50rnd000un_valid_medium.json.gz:1597=1;validation-sets/products50cc50rnd000un_valid_small.json.gz:626=1;gold-standards_adjusted/products20cc80rnd000un_gs.json.gz:2048=0
5158514600,54159697837,"0,1",training-sets/products20cc80rnd000un_train_large.json.gz:5977=1;training-sets/products20cc80rnd000un_train_medium.json.gz:5072=1;training-sets/products50cc50rnd000un_train_large.json.gz:7228=1;training-sets/products80cc20rnd000un_train_large.json.gz:2193=1;gold-standards_adjusted/products20cc80rnd050un_gs.json.gz:2672=0
5208375738,54163135140,"0,1",training-sets/products20cc80rnd000un_train_large.json.gz:26173=1;gold-standards_adjusted/products50cc50rnd000un_gs.json.gz:103=0
5214349442,60746273843,"0,1",training-sets/products50cc50rnd000un_train_large.json.gz:21903=1;training-sets/products50cc50rnd000un_train_medium.json.gz:146=1;training-sets/products50cc50rnd000un_train_small.json.gz:1553=1;gold-standards_adjusted/products20cc80rnd000un_gs.json.gz:431=0
68727484174,90189177809,"0,1",gold-standards_adjusted/products50cc50rnd050un_gs.json.gz:2627=0;gold-standards_adjusted/products50cc50rnd100un_gs.json.gz:1145=1
88520940864,90189178714,"0,1",gold-standards_adjusted/products50cc50rnd050un_gs.json.gz:1730=0;gold-standards_adjusted/products50cc50rnd100un_gs.json.gz:910=1;gold-standards_adjusted/products80cc20rnd100un_gs.json.gz:4089=1
