language,file,row,pair_id,id_left,id_right,product_id_left,product_id_right,label,reason
de,training-sets/products20cc80rnd000un_train_large.json.gz,14017,4024788225#3916588372,4024788225,3916588372,3120778611,3120778611,1,train_overlaps_validation
de,training-sets/products20cc80rnd000un_train_large.json.gz,14032,2112308267#2058359529,2112308267,2058359529,1585989552,241030498,0,train_overlaps_validation
de,training-sets/products20cc80rnd000un_train_large.json.gz,14210,159730607651#2055988859,159730607651,2055988859,4569415003,2647483329,0,train_overlaps_test
de,training-sets/products20cc80rnd000un_train_large.json.gz,14416,4782974616#4790722269,4782974616,4790722269,3947549815,3947549815,1,train_overlaps_validation
de,training-sets/products20cc80rnd000un_train_large.json.gz,14603,4620214021#5083891634,4620214021,5083891634,2568779017,2568779017,1,train_overlaps_validation
de,training-sets/products20cc80rnd000un_train_large.json.gz,14665,5025595455#4433936586,5025595455,4433936586,1079961865,3658596211,0,train_overlaps_validation
de,training-sets/products20cc80rnd000un_train_large.json.gz,14870,2564918524#4702804708,2564918524,4702804708,2688176465,3765923677,0,train_overlaps_test
de,training-sets/products20cc80rnd000un_train_large.json.gz,14954,34765354823#5163636978,34765354823,5163636978,3992027668,1146642493,0,train_overlaps_test
de,training-sets/products20cc80rnd000un_train_large.json.gz,15007,4808687386#5208493618,4808687386,5208493618,3557005978,3557005978,1,train_overlaps_validation
de,training-sets/products20cc80rnd000un_train_large.json.gz,15051,4613276653#4644140313,4613276653,4644140313,3791755143,3791755143,1,label_conflict
de,training-sets/products20cc80rnd000un_train_large.json.gz,15314,1728174551#303103274469,1728174551,303103274469,3249556972,2723956793,0,train_overlaps_test
de,training-sets/products20cc80rnd000un_train_large.json.gz,15366,4427898444#4808687386,4427898444,4808687386,3557005978,3557005978,1,train_overlaps_test
de,training-sets/products20cc80rnd000un_train_large.json.gz,15428,2070072091#1887609460,2070072091,1887609460,63033919,2264247595,0,train_overlaps_validation
de,training-sets/products20cc80rnd000un_train_large.json.gz,15456,5208493618#5196220671,5208493618,5196220671,3557005978,4311648566,0,train_overlaps_validation
de,training-sets/products20cc80rnd000un_train_large.json.gz,15523,4256662307#14613579566,4256662307,14613579566,3723576860,3723576860,1,train_overlaps_test
de,training-sets/products20cc80rnd000un_train_large.json.gz,15640,4656985251#4571232533,4656985251,4571232533,2766075522,2766075522,1,train_overlaps_validation
de,training-sets/products20cc80rnd000un_train_large.json.gz,15939,3045573162#3072564493,3045573162,3072564493,1300491011,1300491011,1,label_conflict
de,training-sets/products20cc80rnd000un_train_large.json.gz,16064,87820911338#3490539439,87820911338,3490539439,2693332207,2693332207,1,train_overlaps_test
de,training-sets/products20cc80rnd000un_train_large.json.gz,16112,4999242335#4999242087,4999242335,4999242087,3321918357,2146900507,0,train_overlaps_validation
de,training-sets/products20cc80rnd000un_train_large.json.gz,16220,4168456013#3394520011,4168456013,3394520011,2633042105,2633042105,1,train_overlaps_validation
de,training-sets/products20cc80rnd000un_train_large.json.gz,16285,2111683743#4929630353,2111683743,4929630353,4850612057,4850612057,1,train_overlaps_validation
de,training-sets/products20cc80rnd000un_train_large.json.gz,16308,4161797582#422593008553,4161797582,422593008553,2684368298,1704110516,0,train_overlaps_test
de,training-sets/products20cc80rnd000un_train_large.json.gz,16340,3747287828#3711116048,3747287828,3711116048,2876850696,2876850696,1,label_conflict
de,training-sets/products20cc80rnd000un_train_large.json.gz,16374,4132281843#46539997101,4132281843,46539997101,2723956793,2723956793,1,train_overlaps_validation
de,training-sets/products20cc80rnd000un_train_large.json.gz,16424,4883419414#3916588372,4883419414,3916588372,1748498765,3120778611,0,train_overlaps_validation
de,training-sets/products20cc80rnd000un_train_large.json.gz,16578,2068979765#3633533062,2068979765,3633533062,407084305,407084305,1,label_conflict
de,training-sets/products20cc80rnd000un_train_large.json.gz,16626,3404246292#3439202323,3404246292,3439202323,2561345914,2561345914,1,label_conflict
de,training-sets/products20cc80rnd000un_train_large.json.gz,16627,4159002136#5145869774,4159002136,5145869774,3119216128,4293287891,0,train_overlaps_validation
de,training-sets/products20cc80rnd000un_train_large.json.gz,16675,496613321390#1887609460,496613321390,1887609460,4593120204,2264247595,0,train_overlaps_validation
de,training-sets/products20cc80rnd000un_train_large.json.gz,16757,2082195280#1415520008,2082195280,1415520008,50798040,50798040,1,train_overlaps_test
de,training-sets/products20cc80rnd000un_train_large.json.gz,16805,2055520815#2060056435,2055520815,2060056435,126630378,126630378,1,train_overlaps_validation
de,training-sets/products20cc80rnd000un_train_large.json.gz,17048,3913495754#4279780621,3913495754,4279780621,2722278969,2751224925,0,train_overlaps_test
de,training-sets/products20cc80rnd000un_train_large.json.gz,17062,1517629348#3050866625,1517629348,3050866625,2850805507,2850805507,1,train_overlaps_validation
de,training-sets/products20cc80rnd000un_train_large.json.gz,17370,4628609183#60270130980,4628609183,60270130980,788247288,788247288,1,train_overlaps_validation
de,training-sets/products20cc80rnd000un_train_large.json.gz,17672,2027838804#1593907976,2027838804,1593907976,668820319,668820319,1,train_overlaps_validation
de,training-sets/products20cc80rnd000un_train_large.json.gz,17755,3404220738#1695721912,3404220738,1695721912,1683100131,1225952330,0,train_overlaps_test
de,training-sets/products20cc80rnd000un_train_large.json.gz,17802,3633114696#6633358861,3633114696,6633358861,2365200155,2365200155,1,label_conflict
de,training-sets/products20cc80rnd000un_train_large.json.gz,17939,303103274469#5003714231,303103274469,5003714231,2723956793,1343436490,0,train_overlaps_test
de,training-sets/products20cc80rnd000un_train_large.json.gz,17994,2061136370#4157754347,2061136370,4157754347,533824319,533824319,1,train_overlaps_validation
de,training-sets/products20cc80rnd000un_train_large.json.gz,18091,4491286629#4072428623,4491286629,4072428623,3169955826,3169955826,1,label_conflict
de,training-sets/products20cc80rnd000un_train_large.json.gz,18112,3633736951#3045322155,3633736951,3045322155,682376110,1277674419,0,train_overlaps_test
de,training-sets/products20cc80rnd000un_train_large.json.gz,18121,2068979765#2115312686,2068979765,2115312686,407084305,671657339,0,train_overlaps_validation
de,training-sets/products20cc80rnd000un_train_large.json.gz,18202,4656985284#4642853960,4656985284,4642853960,1977738092,1977738092,1,train_overlaps_validation
de,training-sets/products20cc80rnd000un_train_large.json.gz,18285,3290843988#3230703164,3290843988,3230703164,2241770750,2241770750,1,label_conflict
de,training-sets/products20cc80rnd000un_train_large.json.gz,18863,6633411855#4206039345,6633411855,4206039345,2423611578,2423611578,1,label_conflict
de,training-sets/products20cc80rnd000un_train_large.json.gz,18963,3240351689#1671395816,3240351689,1671395816,1675127140,1675127140,1,train_overlaps_validation
de,training-sets/products20cc80rnd000un_train_large.json.gz,18997,4999242302#4424722345,4999242302,4424722345,3631090120,3615316947,0,train_overlaps_test
de,training-sets/products20cc80rnd000un_train_large.json.gz,19173,5115482660#4015322905,5115482660,4015322905,3747616575,2895167798,0,train_overlaps_validation
de,training-sets/products20cc80rnd000un_train_large.json.gz,19229,3044573333#2060638915,3044573333,2060638915,82235906,82235906,1,train_overlaps_validation
de,training-sets/products20cc80rnd000un_train_large.json.gz,19257,4993608940#5083939780,4993608940,5083939780,4052052838,4052052838,1,train_overlaps_validation
de,training-sets/products20cc80rnd000un_train_large.json.gz,19329,4808687386#23232175462,4808687386,23232175462,3557005978,4311648566,0,train_overlaps_test
de,training-sets/products20cc80rnd000un_train_large.json.gz,19514,4273126171#3997203055,4273126171,3997203055,2817708769,2817708769,1,label_conflict
de,training-sets/products20cc80rnd000un_train_large.json.gz,19562,4758052328#5205907365,4758052328,5205907365,3816931111,4295228166,0,train_overlaps_validation
de,training-sets/products20cc80rnd000un_train_large.json.gz,19629,4316547764#4312099236,4316547764,4312099236,3136082581,3136082581,1,train_overlaps_test
de,training-sets/products20cc80rnd000un_train_large.json.gz,19675,2112404223#4656986610,2112404223,4656986610,1977752589,1977752589,1,train_overlaps_test
de,training-sets/products20cc80rnd000un_train_large.json.gz,19716,4060116803#1798940576,4060116803,1798940576,1632545396,1632545396,1,train_overlaps_validation
de,training-sets/products20cc80rnd000un_train_large.json.gz,19819,202716849556#496613321390,202716849556,496613321390,4593120204,4593120204,1,train_overlaps_validation
de,training-sets/products20cc80rnd000un_train_large.json.gz,19842,2027684481#4001709701,2027684481,4001709701,3320107461,3320107461,1,label_conflict
de,training-sets/products20cc80rnd000un_train_large.json.gz,19859,3267792927#3267793378,3267792927,3267793378,2146900507,1913270470,0,train_overlaps_test
de,training-sets/products20cc80rnd000un_train_large.json.gz,19917,4132281843#303600075141,4132281843,303600075141,2723956793,3249556972,0,train_overlaps_validation
de,training-sets/products20cc80rnd000un_train_large.json.gz,19955,138963214044#156275537866,138963214044,156275537866,3853837589,3853837589,1,train_overlaps_test
de,training-sets/products20cc80rnd000un_train_large.json.gz,20087,4808687386#31657249259,4808687386,31657249259,3557005978,4295228166,0,train_overlaps_validation
de,training-sets/products20cc80rnd000un_train_large.json.gz,20098,1996013487#2011676813,1996013487,2011676813,2322652391,2322652391,1,train_overlaps_validation
de,training-sets/products20cc80rnd000un_train_large.json.gz,20153,208909723613#5010412384,208909723613,5010412384,4052052838,4052052838,1,train_overlaps_test
de,training-sets/products20cc80rnd000un_train_large.json.gz,20243,1759468618#3564453680,1759468618,3564453680,1756454387,2814250530,0,train_overlaps_validation
de,training-sets/products20cc80rnd000un_train_large.json.gz,20288,5208493618#4782974616,5208493618,4782974616,3557005978,3947549815,0,train_overlaps_validation
de,training-sets/products20cc80rnd000un_train_large.json.gz,20349,5007171302#4958160823,5007171302,4958160823,2041819589,2041819589,1,train_overlaps_test
de,training-sets/products20cc80rnd000un_train_large.json.gz,20379,3691716746#41714615735,3691716746,41714615735,2895167798,4143860459,0,train_overlaps_test
de,training-sets/products20cc80rnd000un_train_large.json.gz,20435,4538068355#4836816015,4538068355,4836816015,1000964597,1000964597,1,label_conflict
de,training-sets/products20cc80rnd000un_train_large.json.gz,20557,5054957764#5081037246,5054957764,5081037246,4229205377,4229205377,1,label_conflict
de,training-sets/products20cc80rnd000un_train_large.json.gz,20608,43117532137#4702804708,43117532137,4702804708,4390305322,3765923677,0,train_overlaps_validation
de,training-sets/products20cc80rnd000un_train_large.json.gz,20609,1752647304#4274246175,1752647304,4274246175,1977738092,2766075522,0,train_overlaps_test
de,training-sets/products20cc80rnd000un_train_large.json.gz,20691,8609591019#181358260931,8609591019,181358260931,4052052838,4052052838,1,label_conflict
de,training-sets/products20cc80rnd000un_train_large.json.gz,20695,82342257069#76084169102,82342257069,76084169102,4143847620,4143847620,1,train_overlaps_test
de,training-sets/products20cc80rnd000un_train_large.json.gz,20730,4808687386#4157754347,4808687386,4157754347,3557005978,533824319,0,train_overlaps_validation
de,training-sets/products20cc80rnd000un_train_large.json.gz,20884,5104052160#4993201940,5104052160,4993201940,4113859863,4113859863,1,train_overlaps_test
de,training-sets/products20cc80rnd000un_train_large.json.gz,21095,4662252086#1711903494,4662252086,1711903494,1348727271,50798040,0,train_overlaps_validation
de,training-sets/products20cc80rnd000un_train_large.json.gz,21113,4024788225#2118279790,4024788225,2118279790,3120778611,1355931009,0,train_overlaps_validation
de,training-sets/products20cc80rnd000un_train_large.json.gz,21115,4702804708#1638012487,4702804708,1638012487,3765923677,1913244217,0,train_overlaps_validation
de,training-sets/products20cc80rnd000un_train_large.json.gz,21431,76084169102#5137527272,76084169102,5137527272,4143847620,3747616631,0,train_overlaps_test
de,training-sets/products20cc80rnd000un_train_large.json.gz,21559,2071827161#1409261677,2071827161,1409261677,465763206,465763206,1,train_overlaps_validation
de,training-sets/products20cc80rnd000un_train_large.json.gz,21705,3898238697#2195335976,3898238697,2195335976,1455365768,1455365768,1,train_overlaps_validation
de,training-sets/products20cc80rnd000un_train_large.json.gz,21773,2068463319#1711900697,2068463319,1711900697,1676041834,1676041834,1,label_conflict
de,training-sets/products20cc80rnd000un_train_large.json.gz,21815,424101328485#299725742116,424101328485,299725742116,5080197959,5080197959,1,train_overlaps_validation
de,training-sets/products20cc80rnd000un_train_large.json.gz,21817,45531943201#5007081076,45531943201,5007081076,3747616631,3747616631,1,train_overlaps_validation
de,training-sets/products20cc80rnd000un_train_large.json.gz,21885,3053986331#3077768749,3053986331,3077768749,1261253618,1261253618,1,train_overlaps_validation
de,training-sets/products20cc80rnd000un_train_large.json.gz,21939,4161797606#422593008553,4161797606,422593008553,1704110516,1704110516,1,train_overlaps_test
de,training-sets/products20cc80rnd000un_train_large.json.gz,21985,4206231944#4662252086,4206231944,4662252086,1348727271,1348727271,1,train_overlaps_validation
de,training-sets/products20cc80rnd000un_train_large.json.gz,22011,2069185249#2069259743,2069185249,2069259743,1410527564,1410527564,1,train_overlaps_test
de,training-sets/products20cc80rnd000un_train_large.json.gz,22018,1498091249#4051773503,1498091249,4051773503,2817708769,2817708769,1,label_conflict
de,training-sets/products20cc80rnd000un_train_large.json.gz,22113,4636583527#18469239595,4636583527,18469239595,4499027411,4499027411,1,label_conflict
de,training-sets/products20cc80rnd000un_train_large.json.gz,22380,1402124924#1469947163,1402124924,1469947163,1684043596,1684043596,1,label_conflict
de,training-sets/products20cc80rnd000un_train_large.json.gz,22539,1882949681#4585413933,1882949681,4585413933,576243844,576243844,1,label_conflict
de,training-sets/products20cc80rnd000un_train_large.json.gz,22596,5115482660#39435343189,5115482660,39435343189,3747616575,3747616575,1,train_overlaps_validation
de,training-sets/products20cc80rnd000un_train_large.json.gz,22809,2070030589#3033453452,2070030589,3033453452,1254216658,1254216658,1,label_conflict
de,training-sets/products20cc80rnd000un_train_large.json.gz,22844,34765354823#4520741756,34765354823,4520741756,3992027668,744780029,0,train_overlaps_test
de,training-sets/products20cc80rnd000un_train_large.json.gz,23127,2112308267#4266187041,2112308267,4266187041,1585989552,3136082581,0,train_overlaps_validation
de,training-sets/products20cc80rnd000un_train_large.json.gz,23348,336556426216#1728174551,336556426216,1728174551,3249613794,3249556972,0,train_overlaps_test
de,training-sets/products20cc80rnd000un_train_large.json.gz,23357,4575065614#4335918051,4575065614,4335918051,3471513552,3471513552,1,train_overlaps_test
de,training-sets/products20cc80rnd000un_train_large.json.gz,23414,1833092881#1847649330,1833092881,1847649330,2180959493,2180959493,1,train_overlaps_test
de,training-sets/products20cc80rnd000un_train_large.json.gz,23491,4816033077#34765354823,4816033077,34765354823,682376110,3992027668,0,train_overlaps_validation
de,training-sets/products20cc80rnd000un_train_large.json.gz,23572,4726895334#4603465738,4726895334,4603465738,3763459118,3763459118,1,train_overlaps_validation
de,training-sets/products20cc80rnd000un_train_large.json.gz,23831,4656986610#4523978139,4656986610,4523978139,1977752589,3728444976,0,train_overlaps_test
de,training-sets/products20cc80rnd000un_train_large.json.gz,23933,3967284896#3929018019,3967284896,3929018019,1206110260,1206110260,1,train_overlaps_test
de,training-sets/products20cc80rnd000un_train_large.json.gz,24236,2329543699#2124411604,2329543699,2124411604,1700909617,1700909617,1,label_conflict
de,training-sets/products20cc80rnd000un_train_large.json.gz,24469,37165096009#4491286629,37165096009,4491286629,3169955826,3169955826,1,train_overlaps_validation
de,training-sets/products20cc80rnd000un_train_large.json.gz,24536,3861213317#3863546507,3861213317,3863546507,2933424034,2933424034,1,train_overlaps_test
de,training-sets/products20cc80rnd000un_train_large.json.gz,24689,1887609460#3898238697,1887609460,3898238697,2264247595,1455365768,0,train_overlaps_validation
de,training-sets/products20cc80rnd000un_train_large.json.gz,24750,4663932072#4765779252,4663932072,4765779252,1880778699,1880778699,1,train_overlaps_test
de,training-sets/products20cc80rnd000un_train_large.json.gz,24769,4439426144#70183897754,4439426144,70183897754,2404914113,2404914113,1,label_conflict
de,training-sets/products20cc80rnd000un_train_large.json.gz,24855,5050765983#5051058355,5050765983,5051058355,4232726553,4232726553,1,train_overlaps_validation
de,training-sets/products20cc80rnd000un_train_large.json.gz,24883,549905391834#538860958841,549905391834,538860958841,4593120204,4593120204,1,train_overlaps_test
de,training-sets/products20cc80rnd000un_train_large.json.gz,24941,2063589630#4808419049,2063589630,4808419049,3701247276,3701247276,1,train_overlaps_validation
de,training-sets/products20cc80rnd000un_train_large.json.gz,25009,3501285885#4196521320,3501285885,4196521320,2334448515,2334448515,1,label_conflict
de,training-sets/products20cc80rnd000un_train_large.json.gz,25051,3691716746#4015322905,3691716746,4015322905,2895167798,2895167798,1,train_overlaps_validation
de,training-sets/products20cc80rnd000un_train_large.json.gz,25081,4913821876#4675263432,4913821876,4675263432,3608528969,3608528969,1,train_overlaps_validation
de,training-sets/products20cc80rnd000un_train_large.json.gz,25193,32259200442#1593907976,32259200442,1593907976,3279626290,668820319,0,train_overlaps_validation
de,training-sets/products20cc80rnd000un_train_large.json.gz,25280,3731893848#3707618845,3731893848,3707618845,2269359239,2269359239,1,label_conflict
de,training-sets/products20cc80rnd000un_train_large.json.gz,25487,4855224068#4864092534,4855224068,4864092534,3991871066,3991871066,1,train_overlaps_test
de,training-sets/products20cc80rnd000un_train_large.json.gz,25618,332651656883#156275562738,332651656883,156275562738,4901228095,2807672847,0,train_overlaps_validation
de,training-sets/products20cc80rnd000un_train_large.json.gz,25784,2224193149#39074124372,2224193149,39074124372,2120925098,4186325831,0,train_overlaps_test
de,training-sets/products20cc80rnd000un_train_large.json.gz,26020,2146475582#1802495802,2146475582,1802495802,1604530804,1604530804,1,train_overlaps_test
de,training-sets/products20cc80rnd000un_train_large.json.gz,26021,4786537439#70569712258,4786537439,70569712258,2842025069,4332297921,0,train_overlaps_validation
de,training-sets/products20cc80rnd000un_train_large.json.gz,26068,4259654939#2050891952,4259654939,2050891952,1606972629,1606972629,1,train_overlaps_validation
de,training-sets/products20cc80rnd000un_train_large.json.gz,26173,54163135140#5208375738,54163135140,5208375738,4331652782,4331652782,1,label_conflict
de,training-sets/products20cc80rnd000un_train_large.json.gz,26181,86599487704#4132281843,86599487704,4132281843,1704110516,2723956793,0,train_overlaps_validation
de,training-sets/products20cc80rnd000un_train_large.json.gz,26190,4146072324#3790156301,4146072324,3790156301,2168761356,2168761356,1,label_conflict
de,training-sets/products20cc80rnd000un_train_large.json.gz,26201,3930922591#4448156610,3930922591,4448156610,2593899456,2593899456,1,label_conflict
de,training-sets/products20cc80rnd000un_train_large.json.gz,26232,82342257069#76084165140,82342257069,76084165140,4143847620,4143860459,0,train_overlaps_validation
de,training-sets/products20cc80rnd000un_train_large.json.gz,26251,4437877802#4490941383,4437877802,4490941383,1127396162,1127396162,1,train_overlaps_validation
de,training-sets/products20cc80rnd000un_train_large.json.gz,26367,1638012487#1485299446,1638012487,1485299446,1913244217,1913244217,1,train_overlaps_validation
de,training-sets/products20cc80rnd000un_train_large.json.gz,26417,39435343189#5137527272,39435343189,5137527272,3747616575,3747616631,0,train_overlaps_test
de,training-sets/products20cc80rnd000un_train_large.json.gz,26495,9283556866#59782651708,9283556866,59782651708,4194265533,4223035760,0,train_overlaps_test
de,training-sets/products20cc80rnd000un_train_large.json.gz,26689,2115312686#4464671416,2115312686,4464671416,671657339,671657339,1,train_overlaps_validation
de,training-sets/products20cc80rnd000un_train_large.json.gz,26700,4439426144#4944832122,4439426144,4944832122,2404914113,2404914113,1,label_conflict
de,training-sets/products20cc80rnd000un_train_large.json.gz,27113,2004650934#1451127433,2004650934,1451127433,2191414467,2191414467,1,label_conflict
de,training-sets/products20cc80rnd000un_train_large.json.gz,27159,1498144447#1485299019,1498144447,1485299019,3743942671,3743942671,1,label_conflict
de,training-sets/products20cc80rnd000un_train_large.json.gz,27174,4674690094#1323877512,4674690094,1323877512,1555824303,1555824303,1,train_overlaps_validation
de,training-sets/products20cc80rnd000un_train_large.json.gz,27187,156275562738#4157432142,156275562738,4157432142,2807672847,2807672847,1,train_overlaps_validation
de,training-sets/products20cc80rnd000un_train_medium.json.gz,80,4808687386#23232175462,4808687386,23232175462,3557005978,4311648566,0,train_overlaps_test
de,training-sets/products20cc80rnd000un_train_medium.json.gz,345,4628480507#2027890207,4628480507,2027890207,3723576860,241030498,0,train_overlaps_validation
de,training-sets/products20cc80rnd000un_train_medium.json.gz,352,3881167105#4132467872,3881167105,4132467872,1127396162,1127396162,1,label_conflict
de,training-sets/products20cc80rnd000un_train_medium.json.gz,393,2027684481#1241054990,2027684481,1241054990,3320107461,3320107461,1,train_overlaps_test
de,training-sets/products20cc80rnd000un_train_medium.json.gz,841,5108475165#34765354823,5108475165,34765354823,3992027668,3992027668,1,train_overlaps_test
de,training-sets/products20cc80rnd000un_train_medium.json.gz,863,4491050645#5186523200,4491050645,5186523200,3585307806,1704391079,0,train_overlaps_validation
de,training-sets/products20cc80rnd000un_train_medium.json.gz,935,4424722345#4999242335,4424722345,4999242335,3615316947,3321918357,0,train_overlaps_validation
de,training-sets/products20cc80rnd000un_train_medium.json.gz,969,2055988859#159730607651,2055988859,159730607651,2647483329,4569415003,0,train_overlaps_test
de,training-sets/products20cc80rnd000un_train_medium.json.gz,1086,4605074002#4628227983,4605074002,4628227983,3743460737,3743460737,1,label_conflict
de,training-sets/products20cc80rnd000un_train_medium.json.gz,1148,4132467872#3074519515,4132467872,3074519515,1127396162,1378754203,0,train_overlaps_test
de,training-sets/products20cc80rnd000un_train_medium.json.gz,1152,156275562738#4157432142,156275562738,4157432142,2807672847,2807672847,1,train_overlaps_validation
de,training-sets/products20cc80rnd000un_train_medium.json.gz,1203,4024788225#3916588372,4024788225,3916588372,3120778611,3120778611,1,train_overlaps_validation
de,training-sets/products20cc80rnd000un_train_medium.json.gz,1246,1887609460#1876487121,1887609460,1876487121,2264247595,2264247595,1,train_overlaps_validation
de,training-sets/products20cc80rnd000un_train_medium.json.gz,1262,1395111624#1401952612,1395111624,1401952612,1718249532,1718249532,1,train_overlaps_test
de,training-sets/products20cc80rnd000un_train_medium.json.gz,1342,4332430854#113940347013,4332430854,113940347013,3449331757,3449331757,1,label_conflict
de,training-sets/products20cc80rnd000un_train_medium.json.gz,1357,64521537843#4636207067,64521537843,4636207067,3557479326,3557479326,1,label_conflict
de,training-sets/products20cc80rnd000un_train_medium.json.gz,1514,39435343189#4572426635,39435343189,4572426635,3747616575,3747616575,1,train_overlaps_test
de,training-sets/products20cc80rnd000un_train_medium.json.gz,1517,3240351689#1671395816,3240351689,1671395816,1675127140,1675127140,1,train_overlaps_validation
de,training-sets/products20cc80rnd000un_train_medium.json.gz,1532,1711903494#128811740614,1711903494,128811740614,50798040,4014943918,0,train_overlaps_validation
de,training-sets/products20cc80rnd000un_train_medium.json.gz,1561,4636583527#18469239595,4636583527,18469239595,4499027411,4499027411,1,label_conflict
de,training-sets/products20cc80rnd000un_train_medium.json.gz,1641,117887792615#3046506090,117887792615,3046506090,3992027668,1146642493,0,train_overlaps_validation
de,training-sets/products20cc80rnd000un_train_medium.json.gz,1804,332651656883#156275562738,332651656883,156275562738,4901228095,2807672847,0,train_overlaps_validation
de,training-sets/products20cc80rnd000un_train_medium.json.gz,1834,3564453680#3730856941,3564453680,3730856941,2814250530,2814250530,1,train_overlaps_validation
de,training-sets/products20cc80rnd000un_train_medium.json.gz,1864,87820911338#3490539439,87820911338,3490539439,2693332207,2693332207,1,train_overlaps_test
de,training-sets/products20cc80rnd000un_train_medium.json.gz,1893,39435343189#3691716746,39435343189,3691716746,3747616575,2895167798,0,train_overlaps_test
de,training-sets/products20cc80rnd000un_train_medium.json.gz,1943,39074124372#2224193149,39074124372,2224193149,4186325831,2120925098,0,train_overlaps_test
de,training-sets/products20cc80rnd000un_train_medium.json.gz,1994,4702804708#2564918524,4702804708,2564918524,3765923677,2688176465,0,train_overlaps_test
de,training-sets/products20cc80rnd000un_train_medium.json.gz,2005,39435343189#76084169102,39435343189,76084169102,3747616575,4143847620,0,train_overlaps_test
de,training-sets/products20cc80rnd000un_train_medium.json.gz,2150,39435343189#5137527272,39435343189,5137527272,3747616575,3747616631,0,train_overlaps_test
de,training-sets/products20cc80rnd000un_train_medium.json.gz,2193,424101328485#299725742116,424101328485,299725742116,5080197959,5080197959,1,train_overlaps_validation
de,training-sets/products20cc80rnd000un_train_medium.json.gz,2376,4999242335#3832187405,4999242335,3832187405,3321918357,3321918357,1,train_overlaps_validation
de,training-sets/products20cc80rnd000un_train_medium.json.gz,2382,39435343189#41714615735,39435343189,41714615735,3747616575,4143860459,0,train_overlaps_test
de,training-sets/products20cc80rnd000un_train_medium.json.gz,2422,3916588372#4024788228,3916588372,4024788228,3120778611,3003303751,0,train_overlaps_validation
de,training-sets/products20cc80rnd000un_train_medium.json.gz,2447,3026141475#5107794424,3026141475,5107794424,1319282806,1319282806,1,label_conflict
de,training-sets/products20cc80rnd000un_train_medium.json.gz,2486,4878268441#3419657611,4878268441,3419657611,2365200155,2365200155,1,label_conflict
de,training-sets/products20cc80rnd000un_train_medium.json.gz,2525,4161797606#4161797582,4161797606,4161797582,1704110516,2684368298,0,train_overlaps_test
de,training-sets/products20cc80rnd000un_train_medium.json.gz,2559,2112404223#4656986610,2112404223,4656986610,1977752589,1977752589,1,train_overlaps_test
de,training-sets/products20cc80rnd000un_train_medium.json.gz,2618,128811740614#4024788225,128811740614,4024788225,4014943918,3120778611,0,train_overlaps_validation
de,training-sets/products20cc80rnd000un_train_medium.json.gz,2619,3267793378#3267792927,3267793378,3267792927,1913270470,2146900507,0,train_overlaps_test
de,training-sets/products20cc80rnd000un_train_medium.json.gz,2624,45531943201#76084169102,45531943201,76084169102,3747616631,4143847620,0,train_overlaps_validation
de,training-sets/products20cc80rnd000un_train_medium.json.gz,2642,4913821876#4675263432,4913821876,4675263432,3608528969,3608528969,1,train_overlaps_validation
de,training-sets/products20cc80rnd000un_train_medium.json.gz,2696,1608506098#1638102118,1608506098,1638102118,1756454387,1756454387,1,train_overlaps_test
de,training-sets/products20cc80rnd000un_train_medium.json.gz,2790,4274246175#2112404223,4274246175,2112404223,2766075522,1977752589,0,train_overlaps_test
de,training-sets/products20cc80rnd000un_train_medium.json.gz,2839,39435343189#3589697774,39435343189,3589697774,3747616575,2895167798,0,train_overlaps_test
de,training-sets/products20cc80rnd000un_train_medium.json.gz,2884,4538068355#4836816015,4538068355,4836816015,1000964597,1000964597,1,label_conflict
de,training-sets/products20cc80rnd000un_train_medium.json.gz,2923,303600075141#5062886005,303600075141,5062886005,3249556972,2684368298,0,train_overlaps_validation
de,training-sets/products20cc80rnd000un_train_medium.json.gz,2981,4161797582#5062886005,4161797582,5062886005,2684368298,2684368298,1,train_overlaps_validation
de,training-sets/products20cc80rnd000un_train_medium.json.gz,3190,4999242302#3946324748,4999242302,3946324748,3631090120,3631090120,1,train_overlaps_test
de,training-sets/products20cc80rnd000un_train_medium.json.gz,3232,86599487704#4161797606,86599487704,4161797606,1704110516,1704110516,1,train_overlaps_validation
de,training-sets/products20cc80rnd000un_train_medium.json.gz,3303,5137527272#41714615735,5137527272,41714615735,3747616631,4143860459,0,train_overlaps_test
de,training-sets/products20cc80rnd000un_train_medium.json.gz,3348,9283556866#59782651708,9283556866,59782651708,4194265533,4223035760,0,train_overlaps_test
de,training-sets/products20cc80rnd000un_train_medium.json.gz,3386,4132281843#86599487704,4132281843,86599487704,2723956793,1704110516,0,train_overlaps_validation
de,training-sets/products20cc80rnd000un_train_medium.json.gz,3395,202083551880#190662008501,202083551880,190662008501,4552833778,4552833778,1,label_conflict
de,training-sets/products20cc80rnd000un_train_medium.json.gz,3792,1533665492#4636583527,1533665492,4636583527,4499027411,4499027411,1,train_overlaps_validation
de,training-sets/products20cc80rnd000un_train_medium.json.gz,3901,3861213317#3863546507,3861213317,3863546507,2933424034,2933424034,1,train_overlaps_test
de,training-sets/products20cc80rnd000un_train_medium.json.gz,3910,4024788225#4024788228,4024788225,4024788228,3120778611,3003303751,0,train_overlaps_validation
de,training-sets/products20cc80rnd000un_train_medium.json.gz,3931,4999242087#4424722345,4999242087,4424722345,2146900507,3615316947,0,train_overlaps_validation
