category_pair,f1,total_count,cc,un,size,run_id
Kleidung & Accessoires | Kleidung & Accessoires,0.5320197044334976,919,20,100,small,1
Gesundheit & Pflege | Kosmetik & Drogerie,0.5714285714285714,19,20,100,large,2
Bürobedarf | Kleidung & Accessoires,0.0,18,20,100,large,2
Kosmetik & Drogerie | Sport & Freizeit,0.0,16,20,100,large,2
Sport & Freizeit | Werkzeug & Baumarkt,0.0,15,20,100,large,2
Auto & Motorrad | Sport & Freizeit,1.0,14,20,100,large,2
Auto & Motorrad | Spielzeug & Baby,0.0,13,20,100,large,2
Bürobedarf | Möbel & Wohnen,0.0,13,20,100,large,2
Lebensmittel & Getränke | Möbel & Wohnen,1.0,12,20,100,large,2
Bürobedarf | Elektronik & Computer,1.0,12,20,100,large,2
"Bücher, Filme & Musik | Möbel & Wohnen",1.0,12,20,100,large,2
Spielzeug & Baby | Sport & Freizeit,1.0,12,20,100,large,2
Kleidung & Accessoires | Lebensmittel & Getränke,0.0,11,20,100,large,2
"Bücher, Filme & Musik | Kleidung & Accessoires",1.0,10,20,100,large,2
Auto & Motorrad | Werkzeug & Baumarkt,0.0,10,20,100,large,2
Kosmetik & Drogerie | Spielzeug & Baby,0.0,10,20,100,large,2
Gesundheit & Pflege | Werkzeug & Baumarkt,0.0,8,20,100,large,2
Gesundheit & Pflege | Sport & Freizeit,0.0,8,20,100,large,2
Bürobedarf | Kosmetik & Drogerie,0.0,8,20,100,large,2
Auto & Motorrad | Kosmetik & Drogerie,0.0,7,20,100,large,2
Haustier & Tierbedarf | Möbel & Wohnen,0.0,6,20,100,large,2
Gesundheit & Pflege | Gesundheit & Pflege,0.6666666666666666,6,20,100,large,2
Elektronik & Computer | Lebensmittel & Getränke,1.0,5,20,100,large,2
Bürobedarf | Sport & Freizeit,0.0,5,20,100,large,2
Auto & Motorrad | Gesundheit & Pflege,0.0,5,20,100,large,2
Haustier & Tierbedarf | Kleidung & Accessoires,0.0,5,20,100,large,2
Bürobedarf | Werkzeug & Baumarkt,0.0,5,20,100,large,2
Bürobedarf | Spielzeug & Baby,1.0,3,20,100,large,2
Bürobedarf | Bürobedarf,1.0,3,20,100,large,2
Auto & Motorrad | Bürobedarf,0.0,3,20,100,large,2
"Bücher, Filme & Musik | Spielzeug & Baby",0.0,3,20,100,large,2
"Bücher, Filme & Musik | Elektronik & Computer",0.0,3,20,100,large,2
Auto & Motorrad | Lebensmittel & Getränke,0.0,2,20,100,large,2
Kosmetik & Drogerie | Lebensmittel & Getränke,1.0,2,20,100,large,2
Gesundheit & Pflege | Spielzeug & Baby,0.0,2,20,100,large,2
"Bücher, Filme & Musik | Sport & Freizeit",0.0,2,20,100,large,2
Haustier & Tierbedarf | Spielzeug & Baby,0.0,2,20,100,large,2
Lebensmittel & Getränke | Sport & Freizeit,0.0,2,20,100,large,2
"Auto & Motorrad | Bücher, Filme & Musik",0.0,2,20,100,large,2
Auto & Motorrad | Haustier & Tierbedarf,0.0,1,20,100,large,2
"Bücher, Filme & Musik | Werkzeug & Baumarkt",0.0,1,20,100,large,2
"Bücher, Filme & Musik | Gesundheit & Pflege",0.0,1,20,100,large,2
Lebensmittel & Getränke | Spielzeug & Baby,0.0,1,20,100,large,2
"Bücher, Filme & Musik | Lebensmittel & Getränke",1.0,1,20,100,large,2
"Bücher, Filme & Musik | Bürobedarf",0.0,1,20,100,large,2
Lebensmittel & Getränke | Werkzeug & Baumarkt,0.0,1,20,100,large,2
"Bücher, Filme & Musik | Kosmetik & Drogerie",0.0,1,20,100,large,2
Haustier & Tierbedarf | Haustier & Tierbedarf,1.0,1,20,100,large,2
Kleidung & Accessoires | Kleidung & Accessoires,0.7901234567901234,524,20,000,large,1
Elektronik & Computer | Elektronik & Computer,0.9411764705882353,424,20,000,large,1
Möbel & Wohnen | Möbel & Wohnen,0.8507462686567164,349,20,000,large,1
Elektronik & Computer | Möbel & Wohnen,0.9122807017543859,314,20,000,large,1
Elektronik & Computer | Kleidung & Accessoires,0.5,251,20,000,large,1
Werkzeug & Baumarkt | Werkzeug & Baumarkt,0.9438202247191011,218,20,000,large,1
Kleidung & Accessoires | Möbel & Wohnen,1.0,194,20,000,large,1
Möbel & Wohnen | Werkzeug & Baumarkt,0.9285714285714286,162,20,000,large,1
Kleidung & Accessoires | Sport & Freizeit,0.7428571428571429,143,20,000,large,1
Elektronik & Computer | Werkzeug & Baumarkt,1.0,139,20,000,large,1
Kleidung & Accessoires | Werkzeug & Baumarkt,0.4,123,20,000,large,1
Auto & Motorrad | Auto & Motorrad,1.0,107,20,000,large,1
Spielzeug & Baby | Spielzeug & Baby,0.9767441860465116,89,20,000,large,1
Möbel & Wohnen | Sport & Freizeit,1.0,83,20,000,large,1
Elektronik & Computer | Sport & Freizeit,0.8888888888888888,81,20,000,large,1
Sport & Freizeit | Sport & Freizeit,0.875,79,20,000,large,1
Kosmetik & Drogerie | Möbel & Wohnen,1.0,63,20,000,large,1
Auto & Motorrad | Elektronik & Computer,1.0,62,20,000,large,1
Elektronik & Computer | Kosmetik & Drogerie,0.0,59,20,000,large,1
Auto & Motorrad | Kleidung & Accessoires,1.0,59,20,000,large,1
Elektronik & Computer | Spielzeug & Baby,1.0,58,20,000,large,1
Gesundheit & Pflege | Möbel & Wohnen,1.0,57,20,000,large,1
Kleidung & Accessoires | Spielzeug & Baby,0.0,57,20,000,large,1
Möbel & Wohnen | Spielzeug & Baby,1.0,51,20,000,large,1
Kleidung & Accessoires | Kosmetik & Drogerie,0.0,49,20,000,large,1
Auto & Motorrad | Möbel & Wohnen,0.0,48,20,000,large,1
Elektronik & Computer | Gesundheit & Pflege,1.0,40,20,000,large,1
Sport & Freizeit | Werkzeug & Baumarkt,1.0,39,20,000,large,1
Auto & Motorrad | Sport & Freizeit,1.0,32,20,000,large,1
Gesundheit & Pflege | Kosmetik & Drogerie,0.9565217391304348,31,20,000,large,1
Gesundheit & Pflege | Kleidung & Accessoires,1.0,29,20,000,large,1
Kosmetik & Drogerie | Kosmetik & Drogerie,1.0,29,20,000,large,1
Auto & Motorrad | Werkzeug & Baumarkt,0.0,27,20,000,large,1
Elektronik & Computer | Lebensmittel & Getränke,1.0,26,20,000,large,1
Bürobedarf | Elektronik & Computer,1.0,25,20,000,large,1
"Bücher, Filme & Musik | Spielzeug & Baby",0.6666666666666666,24,20,000,large,1
Spielzeug & Baby | Werkzeug & Baumarkt,0.0,23,20,000,large,1
Kleidung & Accessoires | Lebensmittel & Getränke,0.0,22,20,000,large,1
Kosmetik & Drogerie | Werkzeug & Baumarkt,0.0,21,20,000,large,1
Bürobedarf | Kleidung & Accessoires,0.0,18,20,000,large,1
Lebensmittel & Getränke | Möbel & Wohnen,0.0,16,20,000,large,1
Gesundheit & Pflege | Gesundheit & Pflege,1.0,15,20,000,large,1
Lebensmittel & Getränke | Lebensmittel & Getränke,1.0,14,20,000,large,1
Spielzeug & Baby | Sport & Freizeit,0.0,12,20,000,large,1
Gesundheit & Pflege | Werkzeug & Baumarkt,0.0,12,20,000,large,1
Gesundheit & Pflege | Sport & Freizeit,0.0,12,20,000,large,1
Auto & Motorrad | Kosmetik & Drogerie,0.0,11,20,000,large,1
Gesundheit & Pflege | Spielzeug & Baby,0.0,10,20,000,large,1
Bürobedarf | Möbel & Wohnen,0.0,9,20,000,large,1
Auto & Motorrad | Spielzeug & Baby,0.0,9,20,000,large,1
Kosmetik & Drogerie | Sport & Freizeit,0.0,9,20,000,large,1
Bürobedarf | Bürobedarf,1.0,9,20,000,large,1
Kosmetik & Drogerie | Spielzeug & Baby,0.0,8,20,000,large,1
Lebensmittel & Getränke | Werkzeug & Baumarkt,0.0,7,20,000,large,1
"Bücher, Filme & Musik | Möbel & Wohnen",0.0,7,20,000,large,1
Gesundheit & Pflege | Lebensmittel & Getränke,1.0,7,20,000,large,1
"Bücher, Filme & Musik | Bücher, Filme & Musik",1.0,7,20,000,large,1
Kosmetik & Drogerie | Lebensmittel & Getränke,1.0,6,20,000,large,1
Bürobedarf | Werkzeug & Baumarkt,0.0,6,20,000,large,1
"Bücher, Filme & Musik | Kleidung & Accessoires",0.0,6,20,000,large,1
Haustier & Tierbedarf | Möbel & Wohnen,0.0,5,20,000,large,1
Haustier & Tierbedarf | Werkzeug & Baumarkt,0.0,5,20,000,large,1
Bürobedarf | Sport & Freizeit,0.0,4,20,000,large,1
Haustier & Tierbedarf | Spielzeug & Baby,0.0,4,20,000,large,1
"Bücher, Filme & Musik | Werkzeug & Baumarkt",0.0,4,20,000,large,1
Lebensmittel & Getränke | Spielzeug & Baby,0.0,4,20,000,large,1
Lebensmittel & Getränke | Sport & Freizeit,0.0,4,20,000,large,1
"Bücher, Filme & Musik | Elektronik & Computer",0.0,4,20,000,large,1
"Bücher, Filme & Musik | Gesundheit & Pflege",0.0,3,20,000,large,1
Auto & Motorrad | Gesundheit & Pflege,0.0,3,20,000,large,1
Haustier & Tierbedarf | Kleidung & Accessoires,0.0,3,20,000,large,1
"Bücher, Filme & Musik | Sport & Freizeit",0.0,2,20,000,large,1
Bürobedarf | Kosmetik & Drogerie,0.0,2,20,000,large,1
Auto & Motorrad | Bürobedarf,0.0,2,20,000,large,1
Elektronik & Computer | Haustier & Tierbedarf,0.0,1,20,000,large,1
Gesundheit & Pflege | Haustier & Tierbedarf,1.0,1,20,000,large,1
"Auto & Motorrad | Bücher, Filme & Musik",0.0,1,20,000,large,1
"Bücher, Filme & Musik | Kosmetik & Drogerie",0.0,1,20,000,large,1
Haustier & Tierbedarf | Haustier & Tierbedarf,1.0,1,20,000,large,1
Bürobedarf | Gesundheit & Pflege,0.0,1,20,000,large,1
Bürobedarf | Spielzeug & Baby,0.0,1,20,000,large,1
Haustier & Tierbedarf | Kosmetik & Drogerie,0.0,1,20,000,large,1
Kleidung & Accessoires | Kleidung & Accessoires,0.5637583892617449,800,50,050,medium,1
Möbel & Wohnen | Möbel & Wohnen,0.48,644,50,050,medium,1
Kleidung & Accessoires | Möbel & Wohnen,0.3076923076923077,293,50,050,medium,1
Elektronik & Computer | Kleidung & Accessoires,0.5,210,50,050,medium,1
Elektronik & Computer | Elektronik & Computer,0.7951807228915663,198,50,050,medium,1
Elektronik & Computer | Möbel & Wohnen,0.8095238095238095,184,50,050,medium,1
Möbel & Wohnen | Werkzeug & Baumarkt,0.6285714285714286,174,50,050,medium,1
Kleidung & Accessoires | Sport & Freizeit,0.5128205128205128,165,50,050,medium,1
Auto & Motorrad | Auto & Motorrad,0.9090909090909091,126,50,050,medium,1
Spielzeug & Baby | Spielzeug & Baby,0.9361702127659575,113,50,050,medium,1
Werkzeug & Baumarkt | Werkzeug & Baumarkt,0.8,109,50,050,medium,1
Kleidung & Accessoires | Werkzeug & Baumarkt,0.0,90,50,050,medium,1
Kleidung & Accessoires | Spielzeug & Baby,1.0,86,50,050,medium,1
Möbel & Wohnen | Sport & Freizeit,0.6666666666666666,72,50,050,medium,1
Möbel & Wohnen | Spielzeug & Baby,1.0,68,50,050,medium,1
Sport & Freizeit | Sport & Freizeit,0.8571428571428571,66,50,050,medium,1
Kosmetik & Drogerie | Kosmetik & Drogerie,0.6857142857142857,59,50,050,medium,1
Elektronik & Computer | Werkzeug & Baumarkt,0.6666666666666666,58,50,050,medium,1
Kleidung & Accessoires | Kosmetik & Drogerie,1.0,58,50,050,medium,1
Kosmetik & Drogerie | Möbel & Wohnen,0.6666666666666666,56,50,050,medium,1
Gesundheit & Pflege | Kleidung & Accessoires,0.0,55,50,050,medium,1
Auto & Motorrad | Kleidung & Accessoires,0.0,53,50,050,medium,1
Gesundheit & Pflege | Möbel & Wohnen,1.0,51,50,050,medium,1
Gesundheit & Pflege | Kosmetik & Drogerie,0.6,45,50,050,medium,1
Auto & Motorrad | Möbel & Wohnen,0.0,40,50,050,medium,1
Elektronik & Computer | Sport & Freizeit,0.5,37,50,050,medium,1
"Bücher, Filme & Musik | Spielzeug & Baby",0.6666666666666666,35,50,050,medium,1
Gesundheit & Pflege | Gesundheit & Pflege,0.8,35,50,050,medium,1
Elektronik & Computer | Spielzeug & Baby,1.0,32,50,050,medium,1
Bürobedarf | Möbel & Wohnen,0.6666666666666666,27,50,050,medium,1
Spielzeug & Baby | Werkzeug & Baumarkt,0.4,26,50,050,medium,1
Kosmetik & Drogerie | Werkzeug & Baumarkt,0.0,26,50,050,medium,1
Gesundheit & Pflege | Werkzeug & Baumarkt,1.0,25,50,050,medium,1
Elektronik & Computer | Gesundheit & Pflege,0.0,25,50,050,medium,1
Bürobedarf | Kleidung & Accessoires,0.0,24,50,050,medium,1
Auto & Motorrad | Sport & Freizeit,1.0,23,50,050,medium,1
Elektronik & Computer | Kosmetik & Drogerie,0.0,23,50,050,medium,1
Auto & Motorrad | Elektronik & Computer,0.0,22,50,050,medium,1
Bürobedarf | Elektronik & Computer,0.4,21,50,050,medium,1
Auto & Motorrad | Werkzeug & Baumarkt,1.0,18,50,050,medium,1
Kosmetik & Drogerie | Spielzeug & Baby,0.0,16,50,050,medium,1
Sport & Freizeit | Werkzeug & Baumarkt,0.0,16,50,050,medium,1
Auto & Motorrad | Kosmetik & Drogerie,0.0,15,50,050,medium,1
Gesundheit & Pflege | Sport & Freizeit,0.0,14,50,050,medium,1
Gesundheit & Pflege | Spielzeug & Baby,1.0,14,50,050,medium,1
"Bücher, Filme & Musik | Kleidung & Accessoires",0.6666666666666666,12,50,050,medium,1
"Bücher, Filme & Musik | Möbel & Wohnen",1.0,12,50,050,medium,1
Auto & Motorrad | Spielzeug & Baby,1.0,11,50,050,medium,1
"Bücher, Filme & Musik | Elektronik & Computer",1.0,10,50,050,medium,1
Spielzeug & Baby | Sport & Freizeit,1.0,9,50,050,medium,1
Kosmetik & Drogerie | Sport & Freizeit,0.0,8,50,050,medium,1
Auto & Motorrad | Gesundheit & Pflege,0.0,7,50,050,medium,1
Bürobedarf | Werkzeug & Baumarkt,0.0,7,50,050,medium,1
Bürobedarf | Bürobedarf,1.0,5,50,050,medium,1
"Bücher, Filme & Musik | Werkzeug & Baumarkt",0.0,5,50,050,medium,1
Auto & Motorrad | Bürobedarf,0.0,4,50,050,medium,1
"Bücher, Filme & Musik | Gesundheit & Pflege",1.0,3,50,050,medium,1
"Auto & Motorrad | Bücher, Filme & Musik",0.0,3,50,050,medium,1
Lebensmittel & Getränke | Möbel & Wohnen,0.0,3,50,050,medium,1
Bürobedarf | Kosmetik & Drogerie,0.0,3,50,050,medium,1
Kleidung & Accessoires | Lebensmittel & Getränke,0.0,3,50,050,medium,1
"Bücher, Filme & Musik | Sport & Freizeit",0.0,2,50,050,medium,1
"Bücher, Filme & Musik | Bücher, Filme & Musik",1.0,2,50,050,medium,1
Gesundheit & Pflege | Lebensmittel & Getränke,0.0,2,50,050,medium,1
Bürobedarf | Sport & Freizeit,0.0,2,50,050,medium,1
Lebensmittel & Getränke | Lebensmittel & Getränke,1.0,1,50,050,medium,1
Bürobedarf | Spielzeug & Baby,1.0,1,50,050,medium,1
Elektronik & Computer | Lebensmittel & Getränke,0.0,1,50,050,medium,1
"Bücher, Filme & Musik | Lebensmittel & Getränke",0.0,1,50,050,medium,1
Bürobedarf | Gesundheit & Pflege,0.0,1,50,050,medium,1
"Bücher, Filme & Musik | Kosmetik & Drogerie",0.0,1,50,050,medium,1
Möbel & Wohnen | Möbel & Wohnen,0.6883116883116883,847,80,050,large,1
Kleidung & Accessoires | Kleidung & Accessoires,0.5185185185185185,828,80,050,large,1
Kleidung & Accessoires | Möbel & Wohnen,0.19047619047619047,350,80,050,large,1
Elektronik & Computer | Möbel & Wohnen,0.8571428571428571,241,80,050,large,1
Kleidung & Accessoires | Sport & Freizeit,0.5714285714285714,192,80,050,large,1
Möbel & Wohnen | Werkzeug & Baumarkt,0.7428571428571429,160,80,050,large,1
Sport & Freizeit | Sport & Freizeit,0.6024096385542169,153,80,050,large,1
Elektronik & Computer | Elektronik & Computer,0.8923076923076924,144,80,050,large,1
Werkzeug & Baumarkt | Werkzeug & Baumarkt,0.7924528301886793,137,80,050,large,1
Elektronik & Computer | Kleidung & Accessoires,0.7272727272727273,125,80,050,large,1
Möbel & Wohnen | Sport & Freizeit,0.6666666666666666,106,80,050,large,1
Spielzeug & Baby | Spielzeug & Baby,0.6666666666666666,73,80,050,large,1
Kleidung & Accessoires | Werkzeug & Baumarkt,0.0,70,80,050,large,1
Elektronik & Computer | Sport & Freizeit,0.9230769230769231,62,80,050,large,1
Kosmetik & Drogerie | Kosmetik & Drogerie,0.72,60,80,050,large,1
Kleidung & Accessoires | Spielzeug & Baby,0.0,58,80,050,large,1
Möbel & Wohnen | Spielzeug & Baby,0.6666666666666666,58,80,050,large,1
Auto & Motorrad | Auto & Motorrad,0.9230769230769231,55,80,050,large,1
Kosmetik & Drogerie | Möbel & Wohnen,0.5714285714285714,48,80,050,large,1
Auto & Motorrad | Kleidung & Accessoires,0.0,47,80,050,large,1
Elektronik & Computer | Werkzeug & Baumarkt,0.0,46,80,050,large,1
Kleidung & Accessoires | Kosmetik & Drogerie,0.0,46,80,050,large,1
Auto & Motorrad | Möbel & Wohnen,0.0,44,80,050,large,1
Auto & Motorrad | Sport & Freizeit,0.5555555555555556,38,80,050,large,1
Gesundheit & Pflege | Möbel & Wohnen,1.0,34,80,050,large,1
Bürobedarf | Möbel & Wohnen,0.2857142857142857,32,80,050,large,1
Gesundheit & Pflege | Kleidung & Accessoires,0.8,31,80,050,large,1
Auto & Motorrad | Elektronik & Computer,0.4,23,80,050,large,1
Gesundheit & Pflege | Kosmetik & Drogerie,0.6153846153846154,22,80,050,large,1
Sport & Freizeit | Werkzeug & Baumarkt,1.0,22,80,050,large,1
Elektronik & Computer | Spielzeug & Baby,0.0,21,80,050,large,1
Bürobedarf | Werkzeug & Baumarkt,0.8571428571428571,20,80,050,large,1
Elektronik & Computer | Kosmetik & Drogerie,0.0,18,80,050,large,1
Elektronik & Computer | Gesundheit & Pflege,0.0,18,80,050,large,1
Gesundheit & Pflege | Gesundheit & Pflege,0.6666666666666666,17,80,050,large,1
Elektronik & Computer | Lebensmittel & Getränke,1.0,14,80,050,large,1
Lebensmittel & Getränke | Möbel & Wohnen,1.0,14,80,050,large,1
Bürobedarf | Kleidung & Accessoires,0.0,14,80,050,large,1
Spielzeug & Baby | Sport & Freizeit,0.0,13,80,050,large,1
Gesundheit & Pflege | Werkzeug & Baumarkt,0.0,12,80,050,large,1
Kosmetik & Drogerie | Werkzeug & Baumarkt,0.0,10,80,050,large,1
Spielzeug & Baby | Werkzeug & Baumarkt,0.0,10,80,050,large,1
Bürobedarf | Elektronik & Computer,1.0,9,80,050,large,1
Lebensmittel & Getränke | Sport & Freizeit,0.2857142857142857,9,80,050,large,1
Bürobedarf | Bürobedarf,1.0,9,80,050,large,1
Kosmetik & Drogerie | Sport & Freizeit,0.6666666666666666,8,80,050,large,1
"Bücher, Filme & Musik | Spielzeug & Baby",1.0,8,80,050,large,1
Kleidung & Accessoires | Lebensmittel & Getränke,0.0,7,80,050,large,1
Gesundheit & Pflege | Spielzeug & Baby,1.0,7,80,050,large,1
Lebensmittel & Getränke | Lebensmittel & Getränke,0.0,7,80,050,large,1
Kosmetik & Drogerie | Spielzeug & Baby,0.0,6,80,050,large,1
Auto & Motorrad | Spielzeug & Baby,0.0,6,80,050,large,1
"Bücher, Filme & Musik | Möbel & Wohnen",1.0,6,80,050,large,1
Gesundheit & Pflege | Sport & Freizeit,0.0,5,80,050,large,1
Auto & Motorrad | Gesundheit & Pflege,0.0,4,80,050,large,1
Auto & Motorrad | Werkzeug & Baumarkt,0.0,4,80,050,large,1
Gesundheit & Pflege | Lebensmittel & Getränke,0.4,4,80,050,large,1
Auto & Motorrad | Kosmetik & Drogerie,0.0,3,80,050,large,1
"Bücher, Filme & Musik | Kleidung & Accessoires",0.0,3,80,050,large,1
Auto & Motorrad | Lebensmittel & Getränke,0.0,3,80,050,large,1
Lebensmittel & Getränke | Werkzeug & Baumarkt,0.0,3,80,050,large,1
Lebensmittel & Getränke | Spielzeug & Baby,0.0,3,80,050,large,1
Auto & Motorrad | Bürobedarf,0.0,2,80,050,large,1
Bürobedarf | Sport & Freizeit,0.0,2,80,050,large,1
Kosmetik & Drogerie | Lebensmittel & Getränke,1.0,2,80,050,large,1
Bürobedarf | Lebensmittel & Getränke,0.0,2,80,050,large,1
Bürobedarf | Kosmetik & Drogerie,0.0,2,80,050,large,1
Bürobedarf | Spielzeug & Baby,0.0,2,80,050,large,1
Haustier & Tierbedarf | Sport & Freizeit,0.0,2,80,050,large,1
"Bücher, Filme & Musik | Elektronik & Computer",0.0,2,80,050,large,1
Gesundheit & Pflege | Haustier & Tierbedarf,1.0,2,80,050,large,1
Bürobedarf | Gesundheit & Pflege,0.0,1,80,050,large,1
Haustier & Tierbedarf | Spielzeug & Baby,0.0,1,80,050,large,1
"Bücher, Filme & Musik | Kosmetik & Drogerie",0.0,1,80,050,large,1
"Bücher, Filme & Musik | Sport & Freizeit",0.0,1,80,050,large,1
Haustier & Tierbedarf | Möbel & Wohnen,0.0,1,80,050,large,1
Kleidung & Accessoires | Kleidung & Accessoires,0.7368421052631579,524,20,000,medium,1
Elektronik & Computer | Elektronik & Computer,0.8809523809523809,424,20,000,medium,1
Möbel & Wohnen | Möbel & Wohnen,0.8163265306122449,349,20,000,medium,1
Elektronik & Computer | Möbel & Wohnen,0.8275862068965517,314,20,000,medium,1
Elektronik & Computer | Kleidung & Accessoires,0.6666666666666666,251,20,000,medium,1
Werkzeug & Baumarkt | Werkzeug & Baumarkt,0.8478260869565217,218,20,000,medium,1
Kleidung & Accessoires | Möbel & Wohnen,0.8,194,20,000,medium,1
Möbel & Wohnen | Werkzeug & Baumarkt,0.7333333333333333,162,20,000,medium,1
Kleidung & Accessoires | Sport & Freizeit,0.6857142857142857,143,20,000,medium,1
Elektronik & Computer | Werkzeug & Baumarkt,0.8888888888888888,139,20,000,medium,1
Kleidung & Accessoires | Werkzeug & Baumarkt,0.4,123,20,000,medium,1
Auto & Motorrad | Auto & Motorrad,1.0,107,20,000,medium,1
Spielzeug & Baby | Spielzeug & Baby,0.9302325581395349,89,20,000,medium,1
Möbel & Wohnen | Sport & Freizeit,0.8888888888888888,83,20,000,medium,1
Elektronik & Computer | Sport & Freizeit,0.8888888888888888,81,20,000,medium,1
Sport & Freizeit | Sport & Freizeit,0.9333333333333333,79,20,000,medium,1
Kosmetik & Drogerie | Möbel & Wohnen,0.8571428571428571,63,20,000,medium,1
Auto & Motorrad | Elektronik & Computer,1.0,62,20,000,medium,1
Elektronik & Computer | Kosmetik & Drogerie,0.0,59,20,000,medium,1
Auto & Motorrad | Kleidung & Accessoires,1.0,59,20,000,medium,1
Elektronik & Computer | Spielzeug & Baby,1.0,58,20,000,medium,1
Gesundheit & Pflege | Möbel & Wohnen,1.0,57,20,000,medium,1
Kleidung & Accessoires | Spielzeug & Baby,0.0,57,20,000,medium,1
Möbel & Wohnen | Spielzeug & Baby,1.0,51,20,000,medium,1
Kleidung & Accessoires | Kosmetik & Drogerie,0.0,49,20,000,medium,1
Auto & Motorrad | Möbel & Wohnen,0.0,48,20,000,medium,1
Elektronik & Computer | Gesundheit & Pflege,1.0,40,20,000,medium,1
Sport & Freizeit | Werkzeug & Baumarkt,1.0,39,20,000,medium,1
Auto & Motorrad | Sport & Freizeit,0.875,32,20,000,medium,1
Gesundheit & Pflege | Kosmetik & Drogerie,1.0,31,20,000,medium,1
Gesundheit & Pflege | Kleidung & Accessoires,1.0,29,20,000,medium,1
Kosmetik & Drogerie | Kosmetik & Drogerie,1.0,29,20,000,medium,1
Auto & Motorrad | Werkzeug & Baumarkt,0.0,27,20,000,medium,1
Elektronik & Computer | Lebensmittel & Getränke,1.0,26,20,000,medium,1
Bürobedarf | Elektronik & Computer,1.0,25,20,000,medium,1
"Bücher, Filme & Musik | Spielzeug & Baby",0.6666666666666666,24,20,000,medium,1
Spielzeug & Baby | Werkzeug & Baumarkt,0.0,23,20,000,medium,1
Kleidung & Accessoires | Lebensmittel & Getränke,0.0,22,20,000,medium,1
Kosmetik & Drogerie | Werkzeug & Baumarkt,0.0,21,20,000,medium,1
Bürobedarf | Kleidung & Accessoires,0.0,18,20,000,medium,1
Lebensmittel & Getränke | Möbel & Wohnen,0.0,16,20,000,medium,1
Gesundheit & Pflege | Gesundheit & Pflege,0.8571428571428571,15,20,000,medium,1
Lebensmittel & Getränke | Lebensmittel & Getränke,0.9090909090909091,14,20,000,medium,1
Spielzeug & Baby | Sport & Freizeit,0.0,12,20,000,medium,1
Gesundheit & Pflege | Werkzeug & Baumarkt,0.0,12,20,000,medium,1
Gesundheit & Pflege | Sport & Freizeit,0.0,12,20,000,medium,1
Auto & Motorrad | Kosmetik & Drogerie,0.0,11,20,000,medium,1
Gesundheit & Pflege | Spielzeug & Baby,0.0,10,20,000,medium,1
Bürobedarf | Möbel & Wohnen,0.0,9,20,000,medium,1
Auto & Motorrad | Spielzeug & Baby,0.0,9,20,000,medium,1
Kosmetik & Drogerie | Sport & Freizeit,0.0,9,20,000,medium,1
Bürobedarf | Bürobedarf,1.0,9,20,000,medium,1
Kosmetik & Drogerie | Spielzeug & Baby,0.0,8,20,000,medium,1
Lebensmittel & Getränke | Werkzeug & Baumarkt,0.0,7,20,000,medium,1
"Bücher, Filme & Musik | Möbel & Wohnen",0.0,7,20,000,medium,1
Gesundheit & Pflege | Lebensmittel & Getränke,1.0,7,20,000,medium,1
"Bücher, Filme & Musik | Bücher, Filme & Musik",1.0,7,20,000,medium,1
Kosmetik & Drogerie | Lebensmittel & Getränke,1.0,6,20,000,medium,1
Bürobedarf | Werkzeug & Baumarkt,0.0,6,20,000,medium,1
"Bücher, Filme & Musik | Kleidung & Accessoires",0.0,6,20,000,medium,1
Haustier & Tierbedarf | Möbel & Wohnen,0.0,5,20,000,medium,1
Haustier & Tierbedarf | Werkzeug & Baumarkt,0.0,5,20,000,medium,1
Bürobedarf | Sport & Freizeit,0.0,4,20,000,medium,1
Haustier & Tierbedarf | Spielzeug & Baby,0.0,4,20,000,medium,1
"Bücher, Filme & Musik | Werkzeug & Baumarkt",0.0,4,20,000,medium,1
Lebensmittel & Getränke | Spielzeug & Baby,0.0,4,20,000,medium,1
Lebensmittel & Getränke | Sport & Freizeit,0.0,4,20,000,medium,1
"Bücher, Filme & Musik | Elektronik & Computer",0.0,4,20,000,medium,1
"Bücher, Filme & Musik | Gesundheit & Pflege",0.0,3,20,000,medium,1
Auto & Motorrad | Gesundheit & Pflege,0.0,3,20,000,medium,1
Haustier & Tierbedarf | Kleidung & Accessoires,0.0,3,20,000,medium,1
"Bücher, Filme & Musik | Sport & Freizeit",0.0,2,20,000,medium,1
Bürobedarf | Kosmetik & Drogerie,0.0,2,20,000,medium,1
Auto & Motorrad | Bürobedarf,0.0,2,20,000,medium,1
Elektronik & Computer | Haustier & Tierbedarf,0.0,1,20,000,medium,1
Gesundheit & Pflege | Haustier & Tierbedarf,1.0,1,20,000,medium,1
"Auto & Motorrad | Bücher, Filme & Musik",0.0,1,20,000,medium,1
"Bücher, Filme & Musik | Kosmetik & Drogerie",0.0,1,20,000,medium,1
Haustier & Tierbedarf | Haustier & Tierbedarf,1.0,1,20,000,medium,1
Bürobedarf | Gesundheit & Pflege,0.0,1,20,000,medium,1
Bürobedarf | Spielzeug & Baby,0.0,1,20,000,medium,1
Haustier & Tierbedarf | Kosmetik & Drogerie,0.0,1,20,000,medium,1
Möbel & Wohnen | Möbel & Wohnen,0.6435643564356436,634,80,000,medium,1
Kleidung & Accessoires | Kleidung & Accessoires,0.5230769230769231,562,80,000,medium,1
Elektronik & Computer | Elektronik & Computer,0.8347826086956521,333,80,000,medium,1
Elektronik & Computer | Möbel & Wohnen,0.5614035087719298,305,80,000,medium,1
